start,end,labelName
2020-08-17 10:30:00,2020-08-17 11:00:00,Wake up
2020-08-17 11:00:00,2020-08-17 11:30:00,Go to bathroom
2020-08-17 13:00:00,2020-08-17 13:30:00,Eat
2020-08-17 15:00:00,2020-08-17 15:30:00,None
2020-08-17 19:00:00,2020-08-17 19:30:00,Sleep
2020-08-17 20:30:00,2020-08-17 21:00:00,Sleep
2020-08-17 22:00:00,2020-08-17 22:30:00,Sleep
2020-08-18 01:00:00,2020-08-18 01:30:00,Sleep
2020-08-18 03:00:00,2020-08-18 03:30:00,Sleep
2020-08-18 04:30:00,2020-08-18 05:00:00,Sleep
2020-08-18 06:00:00,2020-08-18 06:30:00,Sleep
2020-08-18 07:30:00,2020-08-18 08:00:00,Sleep
2020-08-18 08:30:00,2020-08-18 09:00:00,Wake up
2020-08-18 09:00:00,2020-08-18 09:30:00,Go to bathroom
2020-08-18 13:00:00,2020-08-18 13:30:00,None
2020-08-18 14:00:00,2020-08-18 14:30:00,None
2020-08-23 13:30:00,2020-08-23 14:00:00,None
2020-08-23 15:00:00,2020-08-23 15:30:00,None
2020-08-23 21:00:00,2020-08-23 21:30:00,Sleep
2020-08-23 22:30:00,2020-08-23 23:00:00,Sleep
2020-08-23 23:30:00,2020-08-24 00:00:00,Sleep
2020-08-24 00:30:00,2020-08-24 01:00:00,Sleep
2020-08-24 03:00:00,2020-08-24 03:30:00,Sleep
2020-08-24 05:00:00,2020-08-24 05:30:00,Sleep
2020-08-24 07:30:00,2020-08-24 08:00:00,Wake up
2020-08-24 09:30:00,2020-08-24 10:00:00,None
2020-08-24 11:30:00,2020-08-24 12:00:00,Eat
2020-08-24 13:00:00,2020-08-24 13:30:00,Eat
2020-08-24 16:00:00,2020-08-24 16:30:00,None
2020-08-24 19:00:00,2020-08-24 19:30:00,Sleep
2020-08-24 20:30:00,2020-08-24 21:00:00,Sleep
2020-08-25 00:30:00,2020-08-25 01:00:00,Sleep
2020-08-25 03:30:00,2020-08-25 04:00:00,Sleep
2020-08-25 06:00:00,2020-08-25 06:30:00,Sleep
2020-08-25 07:00:00,2020-08-25 07:30:00,Wake up
2020-08-25 11:30:00,2020-08-25 12:00:00,Eat
2020-08-25 16:00:00,2020-08-25 16:30:00,None
2020-08-25 19:30:00,2020-08-25 20:00:00,Sleep
2020-08-26 08:30:00,2020-08-26 09:00:00,Wake up
2020-08-26 09:00:00,2020-08-26 09:30:00,Go to bathroom
2020-08-26 11:00:00,2020-08-26 11:30:00,None
2020-08-26 13:30:00,2020-08-26 14:00:00,Eat
2020-08-26 16:00:00,2020-08-26 16:30:00,None
2020-08-26 18:00:00,2020-08-26 18:30:00,Sleep
2020-08-26 21:30:00,2020-08-26 22:00:00,Sleep
2020-08-26 23:30:00,2020-08-27 00:00:00,Sleep
2020-08-27 00:30:00,2020-08-27 01:00:00,Sleep
2020-08-27 04:00:00,2020-08-27 04:30:00,Sleep
2020-08-27 07:00:00,2020-08-27 07:30:00,Sleep
2020-08-27 09:00:00,2020-08-27 09:30:00,Wake up
2020-08-27 12:00:00,2020-08-27 12:30:00,Go to bathroom
2020-08-27 13:30:00,2020-08-27 14:00:00,None
2020-08-27 14:30:00,2020-08-27 15:00:00,Eat
2020-08-27 18:00:00,2020-08-27 18:30:00,None
2020-08-27 20:00:00,2020-08-27 20:30:00,Sleep
2020-08-27 22:00:00,2020-08-27 22:30:00,Sleep
2020-08-27 23:30:00,2020-08-28 00:00:00,Sleep
2020-08-28 00:30:00,2020-08-28 01:00:00,Sleep
2020-08-28 02:30:00,2020-08-28 03:00:00,Sleep
2020-08-28 05:30:00,2020-08-28 06:00:00,Sleep
2020-08-28 07:00:00,2020-08-28 07:30:00,Sleep
2020-08-28 08:30:00,2020-08-28 09:00:00,Wake up
2020-08-28 09:00:00,2020-08-28 09:30:00,Go to bathroom
2020-08-28 11:30:00,2020-08-28 12:00:00,Eat
2020-08-28 15:00:00,2020-08-28 15:30:00,Eat
2020-08-28 17:00:00,2020-08-28 17:30:00,Go to bathroom
2020-08-28 19:30:00,2020-08-28 20:00:00,Sleep
2020-08-28 22:00:00,2020-08-28 22:30:00,Sleep
2020-08-28 23:30:00,2020-08-29 00:00:00,Sleep
2020-08-29 00:30:00,2020-08-29 01:00:00,Sleep
2020-08-29 02:30:00,2020-08-29 03:00:00,Sleep
2020-08-29 06:00:00,2020-08-29 06:30:00,Wake up
2020-08-29 06:30:00,2020-08-29 07:00:00,Go to bathroom
2020-08-29 08:30:00,2020-08-29 09:00:00,Eat
2020-08-29 11:00:00,2020-08-29 11:30:00,Eat
2020-08-29 17:30:00,2020-08-29 18:00:00,Sleep
2020-08-30 12:00:00,2020-08-30 12:30:00,Eat
2020-08-30 18:30:00,2020-08-30 19:00:00,Eat
2020-08-30 20:30:00,2020-08-30 21:00:00,Sleep
2020-08-30 23:30:00,2020-08-31 00:00:00,Sleep
2020-08-31 01:00:00,2020-08-31 01:30:00,Sleep
2020-08-31 04:00:00,2020-08-31 04:30:00,Sleep
2020-08-31 06:00:00,2020-08-31 06:30:00,Sleep
2020-08-31 07:00:00,2020-08-31 07:30:00,Wake up
2020-08-31 08:00:00,2020-08-31 08:30:00,Go to bathroom
2020-08-31 08:30:00,2020-08-31 09:00:00,Eat
2020-08-31 10:00:00,2020-08-31 10:30:00,None
2020-08-31 12:00:00,2020-08-31 12:30:00,Eat
2020-08-31 13:30:00,2020-08-31 14:00:00,None
2020-08-31 16:00:00,2020-08-31 16:30:00,None
2020-08-31 19:00:00,2020-08-31 19:30:00,Sleep
2020-08-31 21:00:00,2020-08-31 21:30:00,Sleep
2020-08-31 23:00:00,2020-08-31 23:30:00,Sleep
2020-09-01 00:30:00,2020-09-01 01:00:00,None
2020-09-01 03:30:00,2020-09-01 04:00:00,None
2020-09-01 06:00:00,2020-09-01 06:30:00,None
2020-09-01 08:30:00,2020-09-01 09:00:00,Wake up
2020-09-01 11:30:00,2020-09-01 12:00:00,Eat
2020-09-01 17:30:00,2020-09-01 18:00:00,None
2020-09-02 09:00:00,2020-09-02 09:30:00,Wake up
2020-09-02 09:30:00,2020-09-02 10:00:00,Go to bathroom
2020-09-02 11:00:00,2020-09-02 11:30:00,Go to bathroom
2020-09-02 15:00:00,2020-09-02 15:30:00,Eat
2020-09-02 17:30:00,2020-09-02 18:00:00,Eat
2020-09-02 23:00:00,2020-09-02 23:30:00,Sleep
2020-09-03 00:30:00,2020-09-03 01:00:00,Sleep
2020-09-03 03:30:00,2020-09-03 04:00:00,Sleep
2020-09-03 07:00:00,2020-09-03 07:30:00,Sleep
2020-09-03 09:00:00,2020-09-03 09:30:00,Wake up
2020-09-03 09:30:00,2020-09-03 10:00:00,Go to bathroom
2020-09-03 13:00:00,2020-09-03 13:30:00,Eat
2020-09-03 14:30:00,2020-09-03 15:00:00,Eat
2020-09-03 16:30:00,2020-09-03 17:00:00,None
2020-09-03 18:00:00,2020-09-03 18:30:00,None
2020-09-03 19:30:00,2020-09-03 20:00:00,Go to bathroom
2020-09-03 20:00:00,2020-09-03 20:30:00,Sleep
2020-09-03 23:00:00,2020-09-03 23:30:00,Sleep
2020-09-04 00:30:00,2020-09-04 01:00:00,Sleep
2020-09-04 03:30:00,2020-09-04 04:00:00,Sleep
2020-09-04 05:00:00,2020-09-04 05:30:00,Sleep
2020-09-04 07:30:00,2020-09-04 08:00:00,Sleep
2020-09-04 08:30:00,2020-09-04 09:00:00,Wake up
2020-09-04 09:00:00,2020-09-04 09:30:00,Eat
2020-09-04 14:30:00,2020-09-04 15:00:00,Eat
2020-09-04 15:00:00,2020-09-04 15:30:00,Go to bathroom
2020-09-05 00:30:00,2020-09-05 01:00:00,Sleep
2020-09-05 03:30:00,2020-09-05 04:00:00,Sleep
2020-09-05 08:30:00,2020-09-05 09:00:00,Wake up
2020-09-05 10:00:00,2020-09-05 10:30:00,Eat
2020-09-05 12:00:00,2020-09-05 12:30:00,Eat
2020-09-05 18:00:00,2020-09-05 18:30:00,Sleep
2020-09-05 21:30:00,2020-09-05 22:00:00,Sleep
2020-09-05 23:00:00,2020-09-05 23:30:00,Sleep
2020-09-06 00:00:00,2020-09-06 00:30:00,Sleep
2020-09-06 02:30:00,2020-09-06 03:00:00,Sleep
2020-09-06 05:00:00,2020-09-06 05:30:00,Sleep
2020-09-06 07:30:00,2020-09-06 08:00:00,Sleep
2020-09-06 08:00:00,2020-09-06 08:30:00,Wake up
2020-09-06 10:00:00,2020-09-06 10:30:00,Go to bathroom
2020-09-06 12:00:00,2020-09-06 12:30:00,Eat
2020-09-06 16:30:00,2020-09-06 17:00:00,Go to bathroom
2020-09-06 18:00:00,2020-09-06 18:30:00,Sleep
2020-09-06 20:00:00,2020-09-06 20:30:00,Sleep
2020-09-06 21:00:00,2020-09-06 21:30:00,Sleep
2020-09-06 22:30:00,2020-09-06 23:00:00,Sleep
2020-09-07 01:00:00,2020-09-07 01:30:00,Sleep
2020-09-07 02:00:00,2020-09-07 02:30:00,Sleep
2020-09-07 09:00:00,2020-09-07 09:30:00,Wake up
2020-09-07 11:00:00,2020-09-07 11:30:00,None
2020-09-07 13:00:00,2020-09-07 13:30:00,Eat
2020-09-07 13:30:00,2020-09-07 14:00:00,Go to bathroom
2020-09-07 17:00:00,2020-09-07 17:30:00,Eat
2020-09-07 20:00:00,2020-09-07 20:30:00,Sleep
2020-09-07 23:30:00,2020-09-08 00:00:00,Sleep
2020-09-08 00:00:00,2020-09-08 00:30:00,Sleep
2020-09-08 02:00:00,2020-09-08 02:30:00,Sleep
2020-09-08 04:30:00,2020-09-08 05:00:00,Sleep
2020-09-08 08:30:00,2020-09-08 09:00:00,Wake up
2020-09-08 12:30:00,2020-09-08 13:00:00,Go to bathroom
2020-09-08 15:00:00,2020-09-08 15:30:00,Go to bathroom
2020-09-08 15:30:00,2020-09-08 16:00:00,Eat
2020-09-09 08:30:00,2020-09-09 09:00:00,Wake up
2020-09-09 10:30:00,2020-09-09 11:00:00,Go to bathroom
2020-09-09 12:00:00,2020-09-09 12:30:00,Eat
2020-09-09 16:00:00,2020-09-09 16:30:00,Go to bathroom
2020-09-09 18:30:00,2020-09-09 19:00:00,Sleep
2020-09-09 20:30:00,2020-09-09 21:00:00,Sleep
2020-09-09 23:00:00,2020-09-09 23:30:00,Sleep
2020-09-10 02:00:00,2020-09-10 02:30:00,Sleep
2020-09-10 04:30:00,2020-09-10 05:00:00,Sleep
2020-09-10 07:00:00,2020-09-10 07:30:00,Sleep
2020-09-10 08:30:00,2020-09-10 09:00:00,Wake up
2020-09-10 09:00:00,2020-09-10 09:30:00,Go to bathroom
2020-09-10 12:30:00,2020-09-10 13:00:00,Go to bathroom
2020-09-10 14:00:00,2020-09-10 14:30:00,Go to bathroom
2020-09-10 16:30:00,2020-09-10 17:00:00,None
2020-09-10 18:30:00,2020-09-10 19:00:00,Sleep
2020-09-10 21:30:00,2020-09-10 22:00:00,Sleep
2020-09-10 23:30:00,2020-09-11 00:00:00,Sleep
2020-09-11 00:00:00,2020-09-11 00:30:00,Sleep
2020-09-11 02:00:00,2020-09-11 02:30:00,Sleep
2020-09-11 05:30:00,2020-09-11 06:00:00,Sleep
2020-09-11 06:00:00,2020-09-11 06:30:00,Wake up
2020-09-11 06:30:00,2020-09-11 07:00:00,Go to bathroom
2020-09-11 08:00:00,2020-09-11 08:30:00,Eat
2020-09-11 10:00:00,2020-09-11 10:30:00,None
2020-09-11 11:00:00,2020-09-11 11:30:00,Go to bathroom
2020-09-11 12:30:00,2020-09-11 13:00:00,Go to bathroom
2020-09-11 14:30:00,2020-09-11 15:00:00,Eat
2020-09-13 14:00:00,2020-09-13 14:30:00,Go to bathroom
2020-09-13 15:30:00,2020-09-13 16:00:00,Eat
2020-09-13 21:30:00,2020-09-13 22:00:00,Sleep
2020-09-14 00:30:00,2020-09-14 01:00:00,Sleep
2020-09-14 02:00:00,2020-09-14 02:30:00,Sleep
2020-09-14 05:00:00,2020-09-14 05:30:00,Sleep
2020-09-14 07:00:00,2020-09-14 07:30:00,Sleep
2020-09-14 08:30:00,2020-09-14 09:00:00,Wake up
2020-09-14 12:30:00,2020-09-14 13:00:00,Go to bathroom
2020-09-14 13:30:00,2020-09-14 14:00:00,Eat
2020-09-14 14:30:00,2020-09-14 15:00:00,Go to bathroom
2020-09-14 18:30:00,2020-09-14 19:00:00,Sleep
2020-09-14 22:00:00,2020-09-14 22:30:00,Sleep
2020-09-14 23:00:00,2020-09-14 23:30:00,Sleep
2020-09-15 00:30:00,2020-09-15 01:00:00,Sleep
2020-09-15 03:30:00,2020-09-15 04:00:00,Sleep
2020-09-15 06:30:00,2020-09-15 07:00:00,Sleep
2020-09-15 09:00:00,2020-09-15 09:30:00,Wake up
2020-09-15 10:30:00,2020-09-15 11:00:00,Go to bathroom
2020-09-15 13:00:00,2020-09-15 13:30:00,Eat
2020-09-15 17:00:00,2020-09-15 17:30:00,Go to bathroom
2020-09-15 20:00:00,2020-09-15 20:30:00,Sleep
2020-09-15 22:30:00,2020-09-15 23:00:00,Sleep
2020-09-16 00:00:00,2020-09-16 00:30:00,Sleep
2020-09-16 03:30:00,2020-09-16 04:00:00,Sleep
2020-09-16 08:30:00,2020-09-16 09:00:00,Wake up
2020-09-16 14:00:00,2020-09-16 14:30:00,Eat
2020-09-16 16:30:00,2020-09-16 17:00:00,Eat
2020-09-16 18:00:00,2020-09-16 18:30:00,Go to bathroom
2020-09-16 21:00:00,2020-09-16 21:30:00,Sleep
2020-09-16 23:30:00,2020-09-17 00:00:00,Sleep
2020-09-17 01:00:00,2020-09-17 01:30:00,Sleep
2020-09-17 03:00:00,2020-09-17 03:30:00,Sleep
2020-09-17 05:30:00,2020-09-17 06:00:00,Sleep
2020-09-17 08:00:00,2020-09-17 08:30:00,Sleep
2020-09-17 09:00:00,2020-09-17 09:30:00,Wake up
2020-09-17 10:30:00,2020-09-17 11:00:00,Eat
2020-09-17 12:30:00,2020-09-17 13:00:00,Go to bathroom
2020-09-17 14:00:00,2020-09-17 14:30:00,None
2020-09-17 15:00:00,2020-09-17 15:30:00,None
2020-09-17 16:00:00,2020-09-17 16:30:00,None
2020-09-17 17:00:00,2020-09-17 17:30:00,None
2020-09-17 18:00:00,2020-09-17 18:30:00,None
2020-09-17 19:00:00,2020-09-17 19:30:00,None
2020-09-17 20:00:00,2020-09-17 20:30:00,Sleep
2020-09-17 21:30:00,2020-09-17 22:00:00,Sleep
2020-09-18 07:30:00,2020-09-18 08:00:00,Wake up
2020-09-18 08:30:00,2020-09-18 09:00:00,None
2020-09-19 08:00:00,2020-09-19 08:30:00,Wake up
2020-09-19 09:30:00,2020-09-19 10:00:00,Go to bathroom
2020-09-19 11:00:00,2020-09-19 11:30:00,Eat
2020-09-19 13:00:00,2020-09-19 13:30:00,Cook
2020-09-19 14:00:00,2020-09-19 14:30:00,Eat
2020-09-19 17:30:00,2020-09-19 18:00:00,Go to bathroom
2020-09-19 21:30:00,2020-09-19 22:00:00,Sleep
2020-09-19 23:00:00,2020-09-19 23:30:00,Sleep
2020-09-20 08:30:00,2020-09-20 09:00:00,Sleep
2020-09-20 10:00:00,2020-09-20 10:30:00,Wake up
2020-09-20 10:30:00,2020-09-20 11:00:00,Go to bathroom
2020-09-20 13:00:00,2020-09-20 13:30:00,Go to bathroom
2020-09-20 17:30:00,2020-09-20 18:00:00,None
2020-09-20 18:30:00,2020-09-20 19:00:00,Go to bathroom
2020-09-20 22:00:00,2020-09-20 22:30:00,Sleep
2020-09-21 09:00:00,2020-09-21 09:30:00,Wake up
2020-09-21 13:30:00,2020-09-21 14:00:00,Go to bathroom
2020-09-21 15:00:00,2020-09-21 15:30:00,Eat
2020-09-21 19:30:00,2020-09-21 20:00:00,Sleep
2020-09-21 21:30:00,2020-09-21 22:00:00,Sleep
2020-09-21 23:30:00,2020-09-22 00:00:00,Sleep
2020-09-22 00:00:00,2020-09-22 00:30:00,Sleep
2020-09-22 07:00:00,2020-09-22 07:30:00,Sleep
2020-09-22 08:30:00,2020-09-22 09:00:00,Wake up
2020-09-22 09:30:00,2020-09-22 10:00:00,Cook
2020-09-22 12:00:00,2020-09-22 12:30:00,Cook
2020-09-22 12:30:00,2020-09-22 13:00:00,Eat
2020-09-22 17:30:00,2020-09-22 18:00:00,Go to bathroom
2020-09-22 19:00:00,2020-09-22 19:30:00,Sleep
2020-09-22 23:00:00,2020-09-22 23:30:00,Sleep
2020-09-23 00:00:00,2020-09-23 00:30:00,Sleep
2020-09-23 12:00:00,2020-09-23 12:30:00,Go to bathroom
2020-09-23 13:00:00,2020-09-23 13:30:00,Eat
2020-09-25 20:00:00,2020-09-25 20:30:00,None
2020-09-26 08:30:00,2020-09-26 09:00:00,Wake up
2020-09-26 09:30:00,2020-09-26 10:00:00,Cook
2020-09-26 10:00:00,2020-09-26 10:30:00,Eat
2020-09-26 11:00:00,2020-09-26 11:30:00,Go to bathroom
2020-09-26 14:30:00,2020-09-26 15:00:00,Go to bathroom
2020-09-26 16:30:00,2020-09-26 17:00:00,None
2020-09-27 14:30:00,2020-09-27 15:00:00,Cook
2020-09-27 18:00:00,2020-09-27 18:30:00,Eat
2020-09-27 20:30:00,2020-09-27 21:00:00,None
2020-09-28 07:00:00,2020-09-28 07:30:00,Sleep
2020-09-28 08:00:00,2020-09-28 08:30:00,Wake up
2020-09-28 08:30:00,2020-09-28 09:00:00,Go to bathroom
2020-09-28 10:30:00,2020-09-28 11:00:00,None
2020-09-29 11:30:00,2020-09-29 12:00:00,Cook
2020-09-29 12:30:00,2020-09-29 13:00:00,Go to bathroom
2020-09-29 14:30:00,2020-09-29 15:00:00,None
2020-09-29 16:30:00,2020-09-29 17:00:00,Go to bathroom
2020-10-01 09:30:00,2020-10-01 10:00:00,Wake up
2020-10-01 12:00:00,2020-10-01 12:30:00,None
2020-10-01 13:30:00,2020-10-01 14:00:00,Cook
2020-10-02 09:30:00,2020-10-02 10:00:00,Cook
2020-10-02 12:30:00,2020-10-02 13:00:00,Eat
2020-10-02 15:30:00,2020-10-02 16:00:00,None
2020-10-02 18:30:00,2020-10-02 19:00:00,Go to bathroom
2020-10-02 20:30:00,2020-10-02 21:00:00,Sleep
2020-10-02 21:30:00,2020-10-02 22:00:00,Go to bathroom
2020-10-02 23:00:00,2020-10-02 23:30:00,Sleep
2020-10-03 00:00:00,2020-10-03 00:30:00,Sleep
2020-10-03 01:00:00,2020-10-03 01:30:00,Sleep
2020-10-03 08:30:00,2020-10-03 09:00:00,Wake up
2020-10-03 09:00:00,2020-10-03 09:30:00,Go to bathroom
2020-10-03 11:30:00,2020-10-03 12:00:00,None
2020-10-03 13:30:00,2020-10-03 14:00:00,None
2020-10-05 14:30:00,2020-10-05 15:00:00,Eat
2020-10-05 17:00:00,2020-10-05 17:30:00,None
2020-10-05 18:30:00,2020-10-05 19:00:00,Go to bathroom
2020-10-06 09:00:00,2020-10-06 09:30:00,Wake up
2020-10-06 12:00:00,2020-10-06 12:30:00,None
2020-10-06 15:00:00,2020-10-06 15:30:00,Go to bathroom
2020-10-06 19:30:00,2020-10-06 20:00:00,None
2020-10-07 09:30:00,2020-10-07 10:00:00,Wake up
2020-10-07 12:00:00,2020-10-07 12:30:00,None
2020-10-07 21:30:00,2020-10-07 22:00:00,Sleep
2020-10-08 08:00:00,2020-10-08 08:30:00,Wake up
2020-10-08 08:30:00,2020-10-08 09:00:00,Cook
2020-10-08 17:30:00,2020-10-08 18:00:00,Eat
2020-10-08 19:00:00,2020-10-08 19:30:00,Sleep
2020-10-08 21:00:00,2020-10-08 21:30:00,Sleep
2020-10-09 09:30:00,2020-10-09 10:00:00,Wake up
2020-10-09 10:00:00,2020-10-09 10:30:00,Go to bathroom
2020-10-09 12:00:00,2020-10-09 12:30:00,Eat
2020-10-09 14:30:00,2020-10-09 15:00:00,None
2020-10-09 16:00:00,2020-10-09 16:30:00,None
2020-10-09 18:30:00,2020-10-09 19:00:00,Sleep
2020-10-09 21:00:00,2020-10-09 21:30:00,Sleep
2020-10-10 09:00:00,2020-10-10 09:30:00,Wake up
2020-10-10 10:30:00,2020-10-10 11:00:00,None
2020-10-10 11:30:00,2020-10-10 12:00:00,Cook
2020-10-10 12:00:00,2020-10-10 12:30:00,Eat
2020-10-10 13:00:00,2020-10-10 13:30:00,None
2020-10-10 20:00:00,2020-10-10 20:30:00,Sleep
2020-10-10 21:30:00,2020-10-10 22:00:00,Sleep
2020-10-10 23:00:00,2020-10-10 23:30:00,Sleep
2020-10-11 18:00:00,2020-10-11 18:30:00,None
2020-10-12 08:30:00,2020-10-12 09:00:00,None
2020-10-13 08:30:00,2020-10-13 09:00:00,Wake up
2020-10-13 14:30:00,2020-10-13 15:00:00,Go to bathroom
2020-10-13 18:00:00,2020-10-13 18:30:00,Sleep
2020-10-13 23:00:00,2020-10-13 23:30:00,Sleep
2020-10-14 07:30:00,2020-10-14 08:00:00,Wake up
2020-10-14 10:30:00,2020-10-14 11:00:00,None
2020-10-14 12:30:00,2020-10-14 13:00:00,Cook
2020-10-15 13:30:00,2020-10-15 14:00:00,Cook
2020-10-15 14:00:00,2020-10-15 14:30:00,Cook
2020-10-15 18:00:00,2020-10-15 18:30:00,Sleep
2020-10-15 19:00:00,2020-10-15 19:30:00,Sleep
2020-10-16 08:30:00,2020-10-16 09:00:00,Wake up
2020-10-16 09:00:00,2020-10-16 09:30:00,Cook
2020-10-16 12:30:00,2020-10-16 13:00:00,Cook
2020-10-16 13:30:00,2020-10-16 14:00:00,None
2020-10-17 09:30:00,2020-10-17 10:00:00,Wake up
2020-10-17 10:00:00,2020-10-17 10:30:00,Go to bathroom
2020-10-17 12:00:00,2020-10-17 12:30:00,Cook
2020-10-17 14:00:00,2020-10-17 14:30:00,None
2020-10-17 16:00:00,2020-10-17 16:30:00,Go to bathroom
2020-10-17 20:30:00,2020-10-17 21:00:00,Sleep
2020-10-18 10:30:00,2020-10-18 11:00:00,Wake up
2020-10-18 13:30:00,2020-10-18 14:00:00,Go to bathroom
2020-10-18 17:00:00,2020-10-18 17:30:00,Cook
2020-10-18 21:00:00,2020-10-18 21:30:00,Sleep
2020-10-18 23:30:00,2020-10-19 00:00:00,Sleep
2020-10-19 00:00:00,2020-10-19 00:30:00,Sleep
2020-10-19 09:30:00,2020-10-19 10:00:00,Wake up
2020-10-19 10:00:00,2020-10-19 10:30:00,Cook
2020-10-19 14:30:00,2020-10-19 15:00:00,Eat
2020-10-20 09:30:00,2020-10-20 10:00:00,Wake up
2020-10-20 17:30:00,2020-10-20 18:00:00,None
2020-10-20 19:00:00,2020-10-20 19:30:00,Go to bathroom
2020-10-20 19:30:00,2020-10-20 20:00:00,None
2020-10-20 22:30:00,2020-10-20 23:00:00,None
2020-10-21 10:30:00,2020-10-21 11:00:00,None
2020-10-21 14:30:00,2020-10-21 15:00:00,Go to bathroom
2020-10-21 18:00:00,2020-10-21 18:30:00,Sleep
2020-10-21 20:00:00,2020-10-21 20:30:00,Sleep
2020-10-22 10:30:00,2020-10-22 11:00:00,Cook
2020-10-22 11:30:00,2020-10-22 12:00:00,None
2020-10-22 13:30:00,2020-10-22 14:00:00,Go to bathroom
2020-10-23 10:30:00,2020-10-23 11:00:00,None
2020-10-23 13:30:00,2020-10-23 14:00:00,Go to bathroom
2020-10-23 19:00:00,2020-10-23 19:30:00,Go to bathroom
2020-10-23 22:00:00,2020-10-23 22:30:00,Sleep
2020-10-24 09:00:00,2020-10-24 09:30:00,Wake up
2020-10-24 11:30:00,2020-10-24 12:00:00,None
2020-10-24 13:00:00,2020-10-24 13:30:00,Cook
2020-10-24 15:30:00,2020-10-24 16:00:00,None
2020-10-24 17:00:00,2020-10-24 17:30:00,Sleep
2020-10-24 18:30:00,2020-10-24 19:00:00,Sleep
2020-10-24 19:30:00,2020-10-24 20:00:00,Sleep
2020-10-25 12:00:00,2020-10-25 12:30:00,Wake up
2020-10-25 13:00:00,2020-10-25 13:30:00,Go to bathroom
2020-10-25 17:00:00,2020-10-25 17:30:00,None
2020-10-25 20:00:00,2020-10-25 20:30:00,Sleep
2020-10-26 08:30:00,2020-10-26 09:00:00,Wake up
2020-10-26 11:30:00,2020-10-26 12:00:00,Cook
2020-10-26 13:00:00,2020-10-26 13:30:00,Go to bathroom
2020-10-26 17:30:00,2020-10-26 18:00:00,Go to bathroom
2020-10-27 11:00:00,2020-10-27 11:30:00,Cook
2020-10-27 13:00:00,2020-10-27 13:30:00,Cook
2020-10-27 18:30:00,2020-10-27 19:00:00,Sleep
2020-10-27 22:30:00,2020-10-27 23:00:00,Sleep
2020-10-28 09:30:00,2020-10-28 10:00:00,Wake up
2020-10-28 11:00:00,2020-10-28 11:30:00,None
2020-10-28 12:30:00,2020-10-28 13:00:00,Go to bathroom
2020-10-28 15:00:00,2020-10-28 15:30:00,Go to bathroom
