start,end,labelName
2020-08-04 15:30:00,2020-08-04 16:00:00,Go walk
2020-08-04 15:30:00,2020-08-04 16:00:00,Sleep
2020-08-04 16:00:00,2020-08-04 16:30:00,Go to bathroom
2020-08-04 16:00:00,2020-08-04 16:30:00,Sleep
2020-08-04 16:00:00,2020-08-04 16:30:00,Take medicine
2020-08-04 16:00:00,2020-08-04 16:30:00,Sleep
2020-08-04 16:00:00,2020-08-04 16:30:00,Work out
2020-08-04 16:00:00,2020-08-04 16:30:00,Go walk
2020-08-04 16:00:00,2020-08-04 16:30:00,Go walk
2020-08-04 16:00:00,2020-08-04 16:30:00,Go walk
2020-08-04 16:00:00,2020-08-04 16:30:00,Go walk
2020-08-04 16:30:00,2020-08-04 17:00:00,Go walk
2020-08-04 16:30:00,2020-08-04 17:00:00,Go walk
2020-08-04 16:30:00,2020-08-04 17:00:00,Sleep
2020-08-04 16:30:00,2020-08-04 17:00:00,Sleep
2020-08-04 17:00:00,2020-08-04 17:30:00,Sleep
2020-08-04 17:00:00,2020-08-04 17:30:00,Sleep
2020-08-04 17:00:00,2020-08-04 17:30:00,Sleep
2020-08-04 17:00:00,2020-08-04 17:30:00,Go walk
2020-08-04 17:00:00,2020-08-04 17:30:00,Go walk
2020-08-04 17:00:00,2020-08-04 17:30:00,Go walk
2020-08-04 17:00:00,2020-08-04 17:30:00,Go walk
2020-08-04 17:00:00,2020-08-04 17:30:00,Go walk
2020-08-04 17:00:00,2020-08-04 17:30:00,Go walk
2020-08-04 17:30:00,2020-08-04 18:00:00,Wake up
2020-08-04 17:30:00,2020-08-04 18:00:00,Sleep
2020-08-04 17:30:00,2020-08-04 18:00:00,Sleep
2020-08-04 17:30:00,2020-08-04 18:00:00,Take medicine
2020-08-04 17:30:00,2020-08-04 18:00:00,Wake up
2020-08-04 17:30:00,2020-08-04 18:00:00,Wake up
2020-08-04 17:30:00,2020-08-04 18:00:00,Watch TV
2020-08-04 17:30:00,2020-08-04 18:00:00,Watch TV
2020-08-04 17:30:00,2020-08-04 18:00:00,Sleep
2020-08-04 17:30:00,2020-08-04 18:00:00,Wake up
2020-08-04 18:00:00,2020-08-04 18:30:00,Wake up
2020-08-04 18:00:00,2020-08-04 18:30:00,Sleep
2020-08-04 18:00:00,2020-08-04 18:30:00,Wake up
2020-08-04 18:00:00,2020-08-04 18:30:00,Wake up
2020-08-04 18:00:00,2020-08-04 18:30:00,Go walk
2020-08-04 18:00:00,2020-08-04 18:30:00,Sleep
2020-08-04 18:30:00,2020-08-04 19:00:00,Watch TV
2020-08-04 18:30:00,2020-08-04 19:00:00,Watch TV
2020-08-04 18:30:00,2020-08-04 19:00:00,Watch TV
2020-08-04 18:30:00,2020-08-04 19:00:00,Sleep
2020-08-04 18:30:00,2020-08-04 19:00:00,Sleep
2020-08-04 18:30:00,2020-08-04 19:00:00,Watch TV
2020-08-04 19:00:00,2020-08-04 19:30:00,Wake up
2020-08-04 19:00:00,2020-08-04 19:30:00,Take medicine
2020-08-04 19:00:00,2020-08-04 19:30:00,Sleep
2020-08-04 19:00:00,2020-08-04 19:30:00,Watch TV
2020-08-04 19:00:00,2020-08-04 19:30:00,Wake up
2020-08-04 19:00:00,2020-08-04 19:30:00,Watch TV
2020-08-04 19:00:00,2020-08-04 19:30:00,Sleep
2020-08-04 19:00:00,2020-08-04 19:30:00,Sleep
2020-08-04 20:00:00,2020-08-04 20:30:00,Sleep
2020-08-04 21:00:00,2020-08-04 21:30:00,Sleep
2020-08-04 21:30:00,2020-08-04 22:00:00,Sleep
2020-08-04 22:00:00,2020-08-04 22:30:00,Sleep
2020-08-04 22:00:00,2020-08-04 22:30:00,Sleep
2020-08-05 04:00:00,2020-08-05 04:30:00,Wake up
2020-08-05 04:00:00,2020-08-05 04:30:00,Take medicine
2020-08-05 04:00:00,2020-08-05 04:30:00,Sleep
2020-08-05 04:30:00,2020-08-05 05:00:00,Sleep
2020-08-05 05:00:00,2020-08-05 05:30:00,Sleep
2020-08-05 05:00:00,2020-08-05 05:30:00,Sleep
2020-08-05 05:00:00,2020-08-05 05:30:00,Sleep
2020-08-05 06:30:00,2020-08-05 07:00:00,Sleep
2020-08-05 07:00:00,2020-08-05 07:30:00,Eat
2020-08-05 07:30:00,2020-08-05 08:00:00,Sleep
2020-08-05 08:00:00,2020-08-05 08:30:00,Take medicine
2020-08-05 08:00:00,2020-08-05 08:30:00,Wake up
2020-08-05 08:00:00,2020-08-05 08:30:00,Watch TV
2020-08-05 08:00:00,2020-08-05 08:30:00,Watch TV
2020-08-05 08:00:00,2020-08-05 08:30:00,Take medicine
2020-08-05 08:30:00,2020-08-05 09:00:00,Go walk
2020-08-05 08:30:00,2020-08-05 09:00:00,Sleep
2020-08-05 08:30:00,2020-08-05 09:00:00,Wake up
2020-08-05 08:30:00,2020-08-05 09:00:00,Take medicine
2020-08-05 08:30:00,2020-08-05 09:00:00,Sleep
2020-08-05 08:30:00,2020-08-05 09:00:00,Sleep
2020-08-05 08:30:00,2020-08-05 09:00:00,Wake up
2020-08-05 09:00:00,2020-08-05 09:30:00,Watch TV
2020-08-05 09:00:00,2020-08-05 09:30:00,Watch TV
2020-08-05 09:00:00,2020-08-05 09:30:00,Sleep
2020-08-05 09:00:00,2020-08-05 09:30:00,Sleep
2020-08-05 10:00:00,2020-08-05 10:30:00,Sleep
2020-08-05 10:30:00,2020-08-05 11:00:00,Sleep
2020-08-05 10:30:00,2020-08-05 11:00:00,Go walk
2020-08-05 11:00:00,2020-08-05 11:30:00,Sleep
2020-08-05 11:00:00,2020-08-05 11:30:00,Sleep
2020-08-05 11:30:00,2020-08-05 12:00:00,Sleep
2020-08-05 11:30:00,2020-08-05 12:00:00,Watch TV
2020-08-05 12:30:00,2020-08-05 13:00:00,Wake up
2020-08-05 12:30:00,2020-08-05 13:00:00,Sleep
2020-08-05 13:00:00,2020-08-05 13:30:00,Sleep
2020-08-05 13:00:00,2020-08-05 13:30:00,Take medicine
2020-08-05 13:30:00,2020-08-05 14:00:00,Go walk
2020-08-05 13:30:00,2020-08-05 14:00:00,Go walk
2020-08-05 13:30:00,2020-08-05 14:00:00,Go walk
2020-08-05 13:30:00,2020-08-05 14:00:00,Go walk
2020-08-05 13:30:00,2020-08-05 14:00:00,Sleep
2020-08-05 13:30:00,2020-08-05 14:00:00,Go walk
2020-08-05 13:30:00,2020-08-05 14:00:00,Go walk
2020-08-05 13:30:00,2020-08-05 14:00:00,Sleep
2020-08-05 13:30:00,2020-08-05 14:00:00,Wake up
2020-08-05 13:30:00,2020-08-05 14:00:00,Go walk
2020-08-05 13:30:00,2020-08-05 14:00:00,Wake up
2020-08-05 13:30:00,2020-08-05 14:00:00,Wake up
2020-08-05 14:00:00,2020-08-05 14:30:00,Take medicine
2020-08-05 14:00:00,2020-08-05 14:30:00,Take medicine
2020-08-05 14:00:00,2020-08-05 14:30:00,Take medicine
2020-08-05 14:00:00,2020-08-05 14:30:00,Take medicine
2020-08-05 14:00:00,2020-08-05 14:30:00,Take medicine
2020-08-05 14:00:00,2020-08-05 14:30:00,Take medicine
2020-08-05 14:00:00,2020-08-05 14:30:00,Take medicine
2020-08-05 14:00:00,2020-08-05 14:30:00,Wake up
2020-08-05 14:00:00,2020-08-05 14:30:00,Wake up
2020-08-05 14:00:00,2020-08-05 14:30:00,Sleep
2020-08-05 14:00:00,2020-08-05 14:30:00,Watch TV
2020-08-05 14:30:00,2020-08-05 15:00:00,Watch TV
2020-08-05 14:30:00,2020-08-05 15:00:00,Watch TV
2020-08-05 14:30:00,2020-08-05 15:00:00,Watch TV
2020-08-05 14:30:00,2020-08-05 15:00:00,Watch TV
2020-08-05 14:30:00,2020-08-05 15:00:00,Watch TV
2020-08-05 14:30:00,2020-08-05 15:00:00,Take medicine
2020-08-05 14:30:00,2020-08-05 15:00:00,Watch TV
2020-08-05 14:30:00,2020-08-05 15:00:00,Watch TV
2020-08-05 15:00:00,2020-08-05 15:30:00,Watch TV
2020-08-05 15:00:00,2020-08-05 15:30:00,Sleep
2020-08-05 15:30:00,2020-08-05 16:00:00,Wake up
2020-08-05 15:30:00,2020-08-05 16:00:00,Wake up
2020-08-05 15:30:00,2020-08-05 16:00:00,Wake up
2020-08-05 15:30:00,2020-08-05 16:00:00,Eat
2020-08-05 15:30:00,2020-08-05 16:00:00,Eat
2020-08-05 15:30:00,2020-08-05 16:00:00,Sleep
2020-08-05 15:30:00,2020-08-05 16:00:00,Go walk
2020-08-05 15:30:00,2020-08-05 16:00:00,Take medicine
2020-08-05 15:30:00,2020-08-05 16:00:00,Sleep
2020-08-05 16:00:00,2020-08-05 16:30:00,Sleep
2020-08-05 16:00:00,2020-08-05 16:30:00,Take medicine
