start,end,labelName
2020-08-02 17:00:00,2020-08-02 17:30:00,Cook
2020-08-06 15:30:00,2020-08-06 16:00:00,Eat
2020-08-06 15:30:00,2020-08-06 16:00:00,None
2020-08-06 15:30:00,2020-08-06 16:00:00,Go to bathroom
2020-08-06 15:30:00,2020-08-06 16:00:00,Wash dishes
2020-08-06 15:30:00,2020-08-06 16:00:00,Eat
2020-08-06 16:00:00,2020-08-06 16:30:00,None
2020-08-06 16:00:00,2020-08-06 16:30:00,Eat
2020-08-06 16:00:00,2020-08-06 16:30:00,Go to bathroom
2020-08-06 16:30:00,2020-08-06 17:00:00,Eat
2020-08-06 17:00:00,2020-08-06 17:30:00,None
2020-08-07 08:30:00,2020-08-07 09:00:00,Eat
2020-08-07 08:30:00,2020-08-07 09:00:00,None
2020-08-07 08:30:00,2020-08-07 09:00:00,None
2020-08-07 09:00:00,2020-08-07 09:30:00,Cook
2020-08-07 09:30:00,2020-08-07 10:00:00,Cook
2020-08-07 12:30:00,2020-08-07 13:00:00,Cook
2020-08-07 13:30:00,2020-08-07 14:00:00,Cook
2020-08-07 14:00:00,2020-08-07 14:30:00,Go to bathroom
2020-08-07 14:00:00,2020-08-07 14:30:00,Eat
2020-08-07 14:00:00,2020-08-07 14:30:00,None
2020-08-07 14:30:00,2020-08-07 15:00:00,Drink
2020-08-07 20:00:00,2020-08-07 20:30:00,Go to bathroom
2020-08-08 08:30:00,2020-08-08 09:00:00,None
2020-08-08 10:00:00,2020-08-08 10:30:00,None
2020-08-08 10:00:00,2020-08-08 10:30:00,Cook
2020-08-08 10:00:00,2020-08-08 10:30:00,Cook
2020-08-08 10:00:00,2020-08-08 10:30:00,Cook
2020-08-08 10:30:00,2020-08-08 11:00:00,Cook
2020-08-08 10:30:00,2020-08-08 11:00:00,Cook
2020-08-08 10:30:00,2020-08-08 11:00:00,Cook
2020-08-08 11:00:00,2020-08-08 11:30:00,Cook
2020-08-08 11:00:00,2020-08-08 11:30:00,Eat
2020-08-08 11:00:00,2020-08-08 11:30:00,Cook
2020-08-08 11:00:00,2020-08-08 11:30:00,Cook
2020-08-08 11:00:00,2020-08-08 11:30:00,Eat
2020-08-08 11:00:00,2020-08-08 11:30:00,Cook
2020-08-08 11:00:00,2020-08-08 11:30:00,Go to bathroom
2020-08-08 15:30:00,2020-08-08 16:00:00,None
2020-08-08 15:30:00,2020-08-08 16:00:00,Go to bathroom
2020-08-08 15:30:00,2020-08-08 16:00:00,Eat
2020-08-09 03:00:00,2020-08-09 03:30:00,None
2020-08-11 12:30:00,2020-08-11 13:00:00,Cook
2020-08-11 12:30:00,2020-08-11 13:00:00,Drink
2020-08-11 12:30:00,2020-08-11 13:00:00,Go to bathroom
2020-08-11 13:00:00,2020-08-11 13:30:00,Go to bathroom
2020-08-11 13:00:00,2020-08-11 13:30:00,Drink
2020-08-11 14:00:00,2020-08-11 14:30:00,None
2020-08-11 14:00:00,2020-08-11 14:30:00,None
2020-08-11 14:30:00,2020-08-11 15:00:00,None
2020-08-11 14:30:00,2020-08-11 15:00:00,Watch TV
2020-08-11 14:30:00,2020-08-11 15:00:00,Drink
2020-08-11 14:30:00,2020-08-11 15:00:00,Drink
2020-08-11 14:30:00,2020-08-11 15:00:00,None
2020-08-11 15:30:00,2020-08-11 16:00:00,Eat
2020-08-12 14:00:00,2020-08-12 14:30:00,None
2020-08-12 20:00:00,2020-08-12 20:30:00,Go to bathroom
2020-08-13 12:00:00,2020-08-13 12:30:00,Go to bathroom
2020-08-13 12:00:00,2020-08-13 12:30:00,Cook
2020-08-13 21:00:00,2020-08-13 21:30:00,Go to bathroom
2020-08-14 14:00:00,2020-08-14 14:30:00,None
2020-08-14 18:30:00,2020-08-14 19:00:00,Go to bathroom
2020-08-14 18:30:00,2020-08-14 19:00:00,None
2020-08-14 18:30:00,2020-08-14 19:00:00,Drink
2020-08-15 05:30:00,2020-08-15 06:00:00,Wash dishes
2020-08-26 07:30:00,2020-08-26 08:00:00,Cook
2020-08-26 07:30:00,2020-08-26 08:00:00,None
2020-08-26 08:00:00,2020-08-26 08:30:00,Go to bathroom
2020-08-26 08:30:00,2020-08-26 09:00:00,Cook
2020-08-26 08:30:00,2020-08-26 09:00:00,Cook
2020-08-26 09:00:00,2020-08-26 09:30:00,Go to bathroom
2020-08-26 09:00:00,2020-08-26 09:30:00,Go to bathroom
2020-08-26 09:00:00,2020-08-26 09:30:00,None
2020-08-26 09:00:00,2020-08-26 09:30:00,Eat
2020-08-26 09:00:00,2020-08-26 09:30:00,Cook
2020-08-26 11:00:00,2020-08-26 11:30:00,None
2020-08-26 11:30:00,2020-08-26 12:00:00,Cook
2020-08-26 11:30:00,2020-08-26 12:00:00,Cook
2020-08-26 11:30:00,2020-08-26 12:00:00,Eat
2020-08-26 11:30:00,2020-08-26 12:00:00,Cook
2020-08-26 11:30:00,2020-08-26 12:00:00,Cook
2020-08-26 11:30:00,2020-08-26 12:00:00,None
2020-08-26 12:00:00,2020-08-26 12:30:00,Go to bathroom
2020-08-26 12:00:00,2020-08-26 12:30:00,Cook
2020-08-26 12:00:00,2020-08-26 12:30:00,Eat
2020-08-26 12:00:00,2020-08-26 12:30:00,Eat
2020-08-26 12:00:00,2020-08-26 12:30:00,Cook
2020-08-26 12:00:00,2020-08-26 12:30:00,Cook
2020-08-26 12:00:00,2020-08-26 12:30:00,Cook
2020-08-26 12:00:00,2020-08-26 12:30:00,Cook
2020-08-26 12:00:00,2020-08-26 12:30:00,Eat
2020-08-26 12:00:00,2020-08-26 12:30:00,Cook
2020-08-26 12:00:00,2020-08-26 12:30:00,Eat
2020-08-26 12:00:00,2020-08-26 12:30:00,None
2020-08-26 12:00:00,2020-08-26 12:30:00,None
2020-08-26 12:30:00,2020-08-26 13:00:00,None
2020-08-26 12:30:00,2020-08-26 13:00:00,None
2020-08-26 13:00:00,2020-08-26 13:30:00,None
2020-08-26 13:00:00,2020-08-26 13:30:00,None
2020-08-26 13:30:00,2020-08-26 14:00:00,None
2020-08-26 13:30:00,2020-08-26 14:00:00,Cook
2020-08-26 13:30:00,2020-08-26 14:00:00,Cook
2020-08-26 13:30:00,2020-08-26 14:00:00,Eat
2020-08-26 13:30:00,2020-08-26 14:00:00,Cook
2020-08-26 13:30:00,2020-08-26 14:00:00,Eat
2020-08-26 13:30:00,2020-08-26 14:00:00,Cook
2020-08-26 13:30:00,2020-08-26 14:00:00,Cook
2020-08-26 14:00:00,2020-08-26 14:30:00,None
2020-09-04 12:30:00,2020-09-04 13:00:00,None
2020-09-08 08:30:00,2020-09-08 09:00:00,Wash dishes
2020-09-08 15:30:00,2020-09-08 16:00:00,None
2020-09-08 19:30:00,2020-09-08 20:00:00,Go to bathroom
2020-09-08 19:30:00,2020-09-08 20:00:00,Go to bathroom
2020-09-09 04:00:00,2020-09-09 04:30:00,None
2020-09-11 15:00:00,2020-09-11 15:30:00,None
2020-09-14 06:30:00,2020-09-14 07:00:00,Go to bathroom
2020-09-14 06:30:00,2020-09-14 07:00:00,None
2020-09-14 06:30:00,2020-09-14 07:00:00,Eat
2020-09-14 06:30:00,2020-09-14 07:00:00,Cook
2020-09-14 06:30:00,2020-09-14 07:00:00,None
2020-09-14 08:00:00,2020-09-14 08:30:00,Drink
2020-09-15 13:00:00,2020-09-15 13:30:00,Eat
2020-09-15 13:00:00,2020-09-15 13:30:00,Cook
2020-09-15 13:00:00,2020-09-15 13:30:00,Eat
2020-09-15 13:30:00,2020-09-15 14:00:00,Cook
2020-09-15 13:30:00,2020-09-15 14:00:00,Cook
2020-09-15 13:30:00,2020-09-15 14:00:00,Eat
2020-09-15 13:30:00,2020-09-15 14:00:00,Cook
2020-09-15 13:30:00,2020-09-15 14:00:00,Eat
2020-09-15 13:30:00,2020-09-15 14:00:00,Cook
2020-09-15 13:30:00,2020-09-15 14:00:00,Cook
2020-09-15 13:30:00,2020-09-15 14:00:00,Cook
