start,end,labelName
2020-11-28 11:30:00,2020-11-28 12:00:00,Go to bathroom
2020-11-28 12:30:00,2020-11-28 13:00:00,Cook
2020-11-28 13:00:00,2020-11-28 13:30:00,Eat
2020-11-28 14:00:00,2020-11-28 14:30:00,None
2020-11-28 15:00:00,2020-11-28 15:30:00,None
2020-11-28 16:00:00,2020-11-28 16:30:00,None
2020-11-28 17:00:00,2020-11-28 17:30:00,Cook
2020-11-30 12:00:00,2020-11-30 12:30:00,Cook
2020-11-30 12:30:00,2020-11-30 13:00:00,None
2020-11-30 14:00:00,2020-11-30 14:30:00,None
2020-11-30 15:00:00,2020-11-30 15:30:00,None
2020-11-30 15:30:00,2020-11-30 16:00:00,None
2020-11-30 16:30:00,2020-11-30 17:00:00,Cook
2020-12-01 08:30:00,2020-12-01 09:00:00,Wake up
2020-12-01 10:00:00,2020-12-01 10:30:00,None
2020-12-01 11:00:00,2020-12-01 11:30:00,None
2020-12-01 12:00:00,2020-12-01 12:30:00,None
2020-12-01 13:00:00,2020-12-01 13:30:00,None
2020-12-01 14:00:00,2020-12-01 14:30:00,None
2020-12-01 15:00:00,2020-12-01 15:30:00,None
2020-12-01 16:30:00,2020-12-01 17:00:00,Cook
2020-12-02 13:00:00,2020-12-02 13:30:00,Cook
2020-12-02 14:30:00,2020-12-02 15:00:00,Eat
2020-12-02 15:00:00,2020-12-02 15:30:00,Eat
2020-12-02 16:30:00,2020-12-02 17:00:00,None
2020-12-03 08:30:00,2020-12-03 09:00:00,Wake up
2020-12-03 09:00:00,2020-12-03 09:30:00,Eat
2020-12-03 11:00:00,2020-12-03 11:30:00,None
2020-12-03 13:00:00,2020-12-03 13:30:00,None
2020-12-03 14:30:00,2020-12-03 15:00:00,None
2020-12-03 15:30:00,2020-12-03 16:00:00,Eat
2020-12-03 16:30:00,2020-12-03 17:00:00,Eat
2020-12-04 09:00:00,2020-12-04 09:30:00,Wake up
2020-12-04 09:30:00,2020-12-04 10:00:00,Cook
2020-12-04 10:00:00,2020-12-04 10:30:00,Go to bathroom
2020-12-04 10:30:00,2020-12-04 11:00:00,Eat
2020-12-04 13:00:00,2020-12-04 13:30:00,None
2020-12-04 14:30:00,2020-12-04 15:00:00,None
2020-12-04 15:30:00,2020-12-04 16:00:00,None
2020-12-04 16:30:00,2020-12-04 17:00:00,Eat
2020-12-31 15:00:00,2020-12-31 15:30:00,None
2021-01-01 11:00:00,2021-01-01 11:30:00,None
2021-01-01 11:30:00,2021-01-01 12:00:00,Cook
2021-01-01 12:00:00,2021-01-01 12:30:00,Eat
2021-01-01 16:00:00,2021-01-01 16:30:00,Go to bathroom
2021-02-15 14:30:00,2021-02-15 15:00:00,None
2021-02-15 15:30:00,2021-02-15 16:00:00,Go to bathroom
2021-02-15 19:00:00,2021-02-15 19:30:00,None
2021-02-16 10:30:00,2021-02-16 11:00:00,Go to bathroom
2021-02-16 11:30:00,2021-02-16 12:00:00,None
2021-02-16 12:00:00,2021-02-16 12:30:00,None
2021-02-16 13:30:00,2021-02-16 14:00:00,Eat
2021-02-17 11:00:00,2021-02-17 11:30:00,None
2021-02-17 13:30:00,2021-02-17 14:00:00,Eat
2021-02-17 14:30:00,2021-02-17 15:00:00,Cook
2021-02-17 15:00:00,2021-02-17 15:30:00,Clean
2021-02-19 10:00:00,2021-02-19 10:30:00,Go to bathroom
2021-02-19 11:30:00,2021-02-19 12:00:00,Go to bathroom
2021-02-19 12:30:00,2021-02-19 13:00:00,Wash dishes
2021-02-19 14:00:00,2021-02-19 14:30:00,Go to bathroom
2021-02-20 11:00:00,2021-02-20 11:30:00,None
2021-02-20 11:30:00,2021-02-20 12:00:00,None
2021-02-20 12:00:00,2021-02-20 12:30:00,None
2021-02-22 11:00:00,2021-02-22 11:30:00,None
2021-02-22 14:30:00,2021-02-22 15:00:00,Go to bathroom
2021-02-23 12:30:00,2021-02-23 13:00:00,None
2021-02-23 15:00:00,2021-02-23 15:30:00,None
