start,end,labelName
2020-08-15 17:00:00,2020-08-15 17:30:00,Go to bathroom
2020-08-15 18:30:00,2020-08-15 19:00:00,Go to bathroom
2020-08-15 21:00:00,2020-08-15 21:30:00,Eat
2020-08-15 21:30:00,2020-08-15 22:00:00,Sleep
2020-08-16 12:30:00,2020-08-16 13:00:00,Eat
2020-08-16 13:00:00,2020-08-16 13:30:00,Cook
2020-08-16 14:00:00,2020-08-16 14:30:00,Cook
2020-08-16 15:00:00,2020-08-16 15:30:00,Eat
2020-08-16 15:30:00,2020-08-16 16:00:00,Eat
2020-08-16 16:00:00,2020-08-16 16:30:00,Eat
2020-08-16 17:00:00,2020-08-16 17:30:00,Eat
2020-08-16 18:30:00,2020-08-16 19:00:00,Eat
2020-08-16 20:00:00,2020-08-16 20:30:00,Eat
2020-08-16 22:00:00,2020-08-16 22:30:00,Eat
2020-08-16 22:30:00,2020-08-16 23:00:00,Sleep
2020-08-17 06:00:00,2020-08-17 06:30:00,Wake up
2020-08-17 06:00:00,2020-08-17 06:30:00,Eat
2020-08-17 07:00:00,2020-08-17 07:30:00,Cook
2020-08-17 07:30:00,2020-08-17 08:00:00,Cook
2020-08-17 08:00:00,2020-08-17 08:30:00,Eat
2020-08-17 09:30:00,2020-08-17 10:00:00,Cook
2020-08-17 10:00:00,2020-08-17 10:30:00,Eat
2020-08-17 11:30:00,2020-08-17 12:00:00,Eat
2020-08-17 13:00:00,2020-08-17 13:30:00,Eat
2020-08-17 13:30:00,2020-08-17 14:00:00,Sleep
2020-08-23 11:30:00,2020-08-23 12:00:00,Wake up
2020-08-23 12:00:00,2020-08-23 12:30:00,Eat
2020-08-23 17:30:00,2020-08-23 18:00:00,Go to bathroom
2020-08-23 18:00:00,2020-08-23 18:30:00,Eat
2020-08-23 18:30:00,2020-08-23 19:00:00,Eat
2020-08-23 19:00:00,2020-08-23 19:30:00,Sleep
2020-08-24 09:00:00,2020-08-24 09:30:00,Wake up
2020-08-24 09:30:00,2020-08-24 10:00:00,Cook
2020-08-24 10:00:00,2020-08-24 10:30:00,Cook
2020-08-24 10:30:00,2020-08-24 11:00:00,Eat
2020-08-24 15:00:00,2020-08-24 15:30:00,Go to bathroom
2020-08-24 16:00:00,2020-08-24 16:30:00,Sleep
2020-08-25 12:00:00,2020-08-25 12:30:00,Wake up
2020-08-25 12:00:00,2020-08-25 12:30:00,Go to bathroom
2020-08-25 12:30:00,2020-08-25 13:00:00,Eat
2020-08-25 13:30:00,2020-08-25 14:00:00,Sleep
2020-08-26 13:00:00,2020-08-26 13:30:00,Wake up
2020-08-26 13:00:00,2020-08-26 13:30:00,Go to bathroom
2020-08-26 15:30:00,2020-08-26 16:00:00,Go to bathroom
2020-08-26 16:00:00,2020-08-26 16:30:00,Go to bathroom
2020-08-26 16:30:00,2020-08-26 17:00:00,Eat
2020-08-26 17:30:00,2020-08-26 18:00:00,Cook
2020-08-26 18:00:00,2020-08-26 18:30:00,Eat
2020-08-26 18:30:00,2020-08-26 19:00:00,Sleep
2020-08-28 12:00:00,2020-08-28 12:30:00,Wake up
2020-08-28 12:30:00,2020-08-28 13:00:00,Eat
2020-08-28 13:00:00,2020-08-28 13:30:00,Go to bathroom
2020-08-28 13:30:00,2020-08-28 14:00:00,Go to bathroom
2020-08-28 14:30:00,2020-08-28 15:00:00,Eat
2020-08-28 15:30:00,2020-08-28 16:00:00,Eat
2020-08-28 17:30:00,2020-08-28 18:00:00,Go to bathroom
2020-08-28 20:30:00,2020-08-28 21:00:00,Eat
2020-08-28 21:00:00,2020-08-28 21:30:00,Eat
2020-08-28 21:30:00,2020-08-28 22:00:00,Sleep
2020-09-11 17:30:00,2020-09-11 18:00:00,Wake up
2020-09-11 18:00:00,2020-09-11 18:30:00,Drink
2020-09-11 18:30:00,2020-09-11 19:00:00,Take medicine
2020-09-11 21:30:00,2020-09-11 22:00:00,Drink
2020-09-11 23:30:00,2020-09-12 00:00:00,Sleep
2020-09-12 04:30:00,2020-09-12 05:00:00,Wake up
2020-09-12 05:00:00,2020-09-12 05:30:00,Drink
2020-09-12 07:00:00,2020-09-12 07:30:00,Drink
2020-09-12 09:00:00,2020-09-12 09:30:00,Take medicine
2020-09-12 09:30:00,2020-09-12 10:00:00,Drink
2020-09-12 12:30:00,2020-09-12 13:00:00,Drink
2020-09-12 13:30:00,2020-09-12 14:00:00,Drink
2020-09-12 15:00:00,2020-09-12 15:30:00,Drink
2020-09-12 17:00:00,2020-09-12 17:30:00,Eat
2020-09-12 18:30:00,2020-09-12 19:00:00,Go to bathroom
2020-09-12 19:30:00,2020-09-12 20:00:00,Eat
2020-09-12 21:00:00,2020-09-12 21:30:00,Drink
2020-09-12 22:30:00,2020-09-12 23:00:00,Sleep
2020-09-30 11:30:00,2020-09-30 12:00:00,Wake up
2020-09-30 12:00:00,2020-09-30 12:30:00,Drink
2020-09-30 12:30:00,2020-09-30 13:00:00,Cook
2020-09-30 13:00:00,2020-09-30 13:30:00,Eat
2020-09-30 16:30:00,2020-09-30 17:00:00,Cook
2020-09-30 17:00:00,2020-09-30 17:30:00,Cook
2020-09-30 17:30:00,2020-09-30 18:00:00,Eat
2020-09-30 18:00:00,2020-09-30 18:30:00,Eat
2020-09-30 19:00:00,2020-09-30 19:30:00,Wake up
2020-09-30 19:30:00,2020-09-30 20:00:00,Drink
2020-09-30 20:00:00,2020-09-30 20:30:00,Sleep
2020-10-01 11:30:00,2020-10-01 12:00:00,Wake up
2020-10-01 12:00:00,2020-10-01 12:30:00,Drink
2020-10-01 12:30:00,2020-10-01 13:00:00,Cook
2020-10-01 13:00:00,2020-10-01 13:30:00,Eat
2020-10-01 13:30:00,2020-10-01 14:00:00,Eat
2020-10-01 14:00:00,2020-10-01 14:30:00,Go to bathroom
2020-10-01 17:00:00,2020-10-01 17:30:00,Drink
2020-10-01 17:30:00,2020-10-01 18:00:00,Cook
2020-10-01 18:00:00,2020-10-01 18:30:00,Eat
2020-10-01 19:00:00,2020-10-01 19:30:00,Eat
2020-10-01 21:30:00,2020-10-01 22:00:00,Drink
2020-10-01 23:00:00,2020-10-01 23:30:00,Drink
2020-10-01 23:30:00,2020-10-02 00:00:00,Sleep
2020-10-02 01:00:00,2020-10-02 01:30:00,Wake up
2020-10-02 01:00:00,2020-10-02 01:30:00,Drink
2020-10-02 07:00:00,2020-10-02 07:30:00,Drink
2020-10-02 11:00:00,2020-10-02 11:30:00,Drink
2020-10-02 11:30:00,2020-10-02 12:00:00,Sleep
2020-11-03 09:00:00,2020-11-03 09:30:00,Go to bathroom
2020-11-03 09:00:00,2020-11-03 09:30:00,Take medicine
2020-11-03 12:30:00,2020-11-03 13:00:00,Wake up
2020-11-03 12:30:00,2020-11-03 13:00:00,Go to bathroom
2020-11-03 16:00:00,2020-11-03 16:30:00,Go to bathroom
2020-11-03 19:00:00,2020-11-03 19:30:00,Go to bathroom
2020-11-03 22:00:00,2020-11-03 22:30:00,Drink
2020-11-03 22:30:00,2020-11-03 23:00:00,Sleep
2021-01-12 11:30:00,2021-01-12 12:00:00,Wake up
2021-01-12 13:30:00,2021-01-12 14:00:00,Cook
2021-01-12 14:30:00,2021-01-12 15:00:00,Eat
2021-01-12 16:00:00,2021-01-12 16:30:00,Eat
2021-01-12 16:30:00,2021-01-12 17:00:00,Sleep
