start,end,labelName
2020-10-14 15:00:00,2020-10-14 15:30:00,Cook
2020-10-14 15:30:00,2020-10-14 16:00:00,Eat
2020-10-14 16:00:00,2020-10-14 16:30:00,Sleep
2020-10-18 09:00:00,2020-10-18 09:30:00,Wake up
2020-10-18 09:30:00,2020-10-18 10:00:00,Go to bathroom
2020-10-18 11:30:00,2020-10-18 12:00:00,Eat
2020-10-18 14:30:00,2020-10-18 15:00:00,Cook
2020-10-18 15:00:00,2020-10-18 15:30:00,Eat
2020-10-18 15:30:00,2020-10-18 16:00:00,Drink
2020-10-18 16:30:00,2020-10-18 17:00:00,Go to bathroom
2020-10-18 18:30:00,2020-10-18 19:00:00,Cook
2020-10-18 19:00:00,2020-10-18 19:30:00,Eat
2020-10-18 19:30:00,2020-10-18 20:00:00,Drink
2020-10-18 21:30:00,2020-10-18 22:00:00,Go to bathroom
2020-10-18 22:00:00,2020-10-18 22:30:00,Drink
2020-10-18 22:30:00,2020-10-18 23:00:00,Sleep
2020-10-19 08:30:00,2020-10-19 09:00:00,Wake up
2020-10-19 09:00:00,2020-10-19 09:30:00,Cook
2020-10-19 09:30:00,2020-10-19 10:00:00,Eat
2020-10-19 10:00:00,2020-10-19 10:30:00,Drink
2020-10-19 10:30:00,2020-10-19 11:00:00,Wash dishes
2020-10-19 14:30:00,2020-10-19 15:00:00,Go to bathroom
2020-10-19 16:30:00,2020-10-19 17:00:00,Eat
2020-10-19 17:30:00,2020-10-19 18:00:00,Go to bathroom
2020-10-19 18:30:00,2020-10-19 19:00:00,Go to bathroom
2020-10-19 20:00:00,2020-10-19 20:30:00,Drink
2020-10-19 21:30:00,2020-10-19 22:00:00,Drink
2020-10-19 22:00:00,2020-10-19 22:30:00,Sleep
2020-10-20 10:00:00,2020-10-20 10:30:00,Wake up
2020-10-20 10:30:00,2020-10-20 11:00:00,Go to bathroom
2020-10-20 11:00:00,2020-10-20 11:30:00,Take shower
2020-10-20 11:30:00,2020-10-20 12:00:00,Cook
2020-10-20 12:00:00,2020-10-20 12:30:00,Eat
2020-10-20 12:30:00,2020-10-20 13:00:00,Drink
2020-10-20 13:00:00,2020-10-20 13:30:00,Clean
2020-10-20 14:00:00,2020-10-20 14:30:00,Drink
2020-10-20 14:30:00,2020-10-20 15:00:00,Cook
2020-10-20 15:00:00,2020-10-20 15:30:00,Eat
2020-10-20 19:00:00,2020-10-20 19:30:00,Go to bathroom
2020-10-20 20:00:00,2020-10-20 20:30:00,Eat
2020-10-20 22:00:00,2020-10-20 22:30:00,Drink
2020-10-20 22:00:00,2020-10-20 22:30:00,Go to bathroom
2020-10-20 22:30:00,2020-10-20 23:00:00,Sleep
2020-10-21 11:30:00,2020-10-21 12:00:00,Wake up
2020-10-21 13:00:00,2020-10-21 13:30:00,Drink
2020-10-21 13:30:00,2020-10-21 14:00:00,Cook
2020-10-21 14:00:00,2020-10-21 14:30:00,Eat
2020-10-21 14:30:00,2020-10-21 15:00:00,Eat
2020-10-21 15:00:00,2020-10-21 15:30:00,Cook
2020-10-21 17:30:00,2020-10-21 18:00:00,Cook
2020-10-21 18:00:00,2020-10-21 18:30:00,Eat
2020-10-21 18:30:00,2020-10-21 19:00:00,Go to bathroom
2020-10-21 20:00:00,2020-10-21 20:30:00,Drink
2020-10-21 21:00:00,2020-10-21 21:30:00,Sleep
2020-10-22 11:00:00,2020-10-22 11:30:00,Wake up
2020-10-22 11:30:00,2020-10-22 12:00:00,Go to bathroom
2020-10-22 13:30:00,2020-10-22 14:00:00,Cook
2020-10-22 14:00:00,2020-10-22 14:30:00,Eat
2020-10-22 15:30:00,2020-10-22 16:00:00,Go to bathroom
2020-10-22 18:00:00,2020-10-22 18:30:00,Eat
2020-10-22 20:30:00,2020-10-22 21:00:00,Drink
2020-10-22 21:30:00,2020-10-22 22:00:00,Sleep
2020-10-23 11:00:00,2020-10-23 11:30:00,Wake up
2020-10-23 11:30:00,2020-10-23 12:00:00,Go to bathroom
2020-10-23 12:30:00,2020-10-23 13:00:00,Cook
2020-10-23 13:30:00,2020-10-23 14:00:00,Cook
2020-10-23 14:00:00,2020-10-23 14:30:00,Eat
2020-10-23 14:30:00,2020-10-23 15:00:00,Eat
2020-10-23 15:00:00,2020-10-23 15:30:00,Go to bathroom
2020-10-23 17:00:00,2020-10-23 17:30:00,Drink
2020-10-23 17:30:00,2020-10-23 18:00:00,Eat
2020-10-23 19:00:00,2020-10-23 19:30:00,Drink
2020-10-23 21:30:00,2020-10-23 22:00:00,Drink
2020-10-23 23:00:00,2020-10-23 23:30:00,Sleep
2020-10-24 09:30:00,2020-10-24 10:00:00,Wake up
2020-10-24 10:00:00,2020-10-24 10:30:00,Go to bathroom
2020-10-24 10:30:00,2020-10-24 11:00:00,Cook
2020-10-24 11:00:00,2020-10-24 11:30:00,Eat
2020-10-24 12:00:00,2020-10-24 12:30:00,Go to bathroom
2020-10-24 14:00:00,2020-10-24 14:30:00,Cook
2020-10-24 14:30:00,2020-10-24 15:00:00,Eat
2020-10-24 15:00:00,2020-10-24 15:30:00,Drink
2020-10-24 16:00:00,2020-10-24 16:30:00,Drink
2020-10-24 17:30:00,2020-10-24 18:00:00,Eat
2020-10-24 21:00:00,2020-10-24 21:30:00,Go to bathroom
2020-10-24 21:30:00,2020-10-24 22:00:00,Drink
2020-10-24 22:00:00,2020-10-24 22:30:00,Sleep
2020-10-25 12:00:00,2020-10-25 12:30:00,Wake up
2020-10-25 12:30:00,2020-10-25 13:00:00,Go to bathroom
2020-10-25 14:00:00,2020-10-25 14:30:00,Eat
2020-10-25 16:00:00,2020-10-25 16:30:00,Eat
2020-10-25 18:00:00,2020-10-25 18:30:00,Drink
2020-10-25 21:00:00,2020-10-25 21:30:00,Drink
2020-10-25 21:30:00,2020-10-25 22:00:00,Sleep
2020-10-26 10:00:00,2020-10-26 10:30:00,Wake up
2020-10-26 10:30:00,2020-10-26 11:00:00,Drink
2020-10-26 11:00:00,2020-10-26 11:30:00,Cook
2020-10-26 11:30:00,2020-10-26 12:00:00,Cook
2020-10-26 12:00:00,2020-10-26 12:30:00,Eat
2020-10-26 13:00:00,2020-10-26 13:30:00,Go to bathroom
2020-10-26 16:30:00,2020-10-26 17:00:00,Go to bathroom
2020-10-26 17:00:00,2020-10-26 17:30:00,Cook
2020-10-26 17:30:00,2020-10-26 18:00:00,Eat
2020-10-26 18:30:00,2020-10-26 19:00:00,Drink
2020-10-26 19:00:00,2020-10-26 19:30:00,Wash dishes
2020-10-26 23:00:00,2020-10-26 23:30:00,Drink
2020-10-26 23:30:00,2020-10-27 00:00:00,Go to bathroom
2020-10-27 09:30:00,2020-10-27 10:00:00,Wake up
2020-10-27 10:00:00,2020-10-27 10:30:00,Eat
2020-10-27 11:00:00,2020-10-27 11:30:00,Eat
2020-10-27 11:30:00,2020-10-27 12:00:00,Go to bathroom
2020-10-27 12:00:00,2020-10-27 12:30:00,Eat
2020-10-27 12:30:00,2020-10-27 13:00:00,Go to bathroom
2020-10-27 13:00:00,2020-10-27 13:30:00,Sleep
2020-10-28 10:00:00,2020-10-28 10:30:00,Wake up
2020-10-28 11:00:00,2020-10-28 11:30:00,Go to bathroom
2020-10-28 14:00:00,2020-10-28 14:30:00,Cook
2020-10-28 14:30:00,2020-10-28 15:00:00,Eat
2020-10-28 16:30:00,2020-10-28 17:00:00,Drink
2020-10-28 17:00:00,2020-10-28 17:30:00,Eat
2020-10-28 17:30:00,2020-10-28 18:00:00,Go to bathroom
2020-10-28 19:30:00,2020-10-28 20:00:00,Drink
2020-10-28 21:00:00,2020-10-28 21:30:00,Drink
2020-10-28 23:00:00,2020-10-28 23:30:00,Go to bathroom
2020-10-28 23:30:00,2020-10-29 00:00:00,Sleep
2020-10-29 13:30:00,2020-10-29 14:00:00,Wake up
2020-10-29 14:00:00,2020-10-29 14:30:00,Eat
2020-10-29 16:00:00,2020-10-29 16:30:00,Drink
2020-10-29 17:00:00,2020-10-29 17:30:00,Eat
2020-10-29 18:30:00,2020-10-29 19:00:00,Eat
2020-10-29 20:00:00,2020-10-29 20:30:00,Drink
2020-10-29 21:00:00,2020-10-29 21:30:00,Take medicine
2020-10-29 22:00:00,2020-10-29 22:30:00,Sleep
2020-10-30 12:00:00,2020-10-30 12:30:00,Wake up
2020-10-30 13:00:00,2020-10-30 13:30:00,Eat
2020-10-30 14:30:00,2020-10-30 15:00:00,Drink
2020-10-30 15:00:00,2020-10-30 15:30:00,Cook
2020-10-30 15:30:00,2020-10-30 16:00:00,Eat
2020-10-30 18:30:00,2020-10-30 19:00:00,Eat
2020-10-30 20:00:00,2020-10-30 20:30:00,Drink
2020-10-30 20:30:00,2020-10-30 21:00:00,Go to bathroom
2020-10-30 23:00:00,2020-10-30 23:30:00,Sleep
2020-10-31 11:00:00,2020-10-31 11:30:00,Wake up
2020-10-31 14:00:00,2020-10-31 14:30:00,Drink
2020-10-31 15:00:00,2020-10-31 15:30:00,Eat
2020-10-31 17:30:00,2020-10-31 18:00:00,Eat
2020-10-31 19:30:00,2020-10-31 20:00:00,Drink
2020-10-31 21:30:00,2020-10-31 22:00:00,Drink
2020-10-31 23:30:00,2020-11-01 00:00:00,Sleep
2020-11-01 13:00:00,2020-11-01 13:30:00,Wake up
2020-11-01 13:00:00,2020-11-01 13:30:00,Eat
2020-11-01 13:30:00,2020-11-01 14:00:00,Cook
2020-11-01 14:00:00,2020-11-01 14:30:00,Drink
2020-11-01 15:00:00,2020-11-01 15:30:00,Drink
2020-11-01 17:30:00,2020-11-01 18:00:00,Eat
2020-11-01 18:30:00,2020-11-01 19:00:00,Drink
2020-11-01 19:00:00,2020-11-01 19:30:00,Go to bathroom
2020-11-01 22:30:00,2020-11-01 23:00:00,Sleep
2020-11-02 09:30:00,2020-11-02 10:00:00,Wake up
2020-11-02 11:00:00,2020-11-02 11:30:00,Go to bathroom
2020-11-02 11:30:00,2020-11-02 12:00:00,Clean
2020-11-02 12:00:00,2020-11-02 12:30:00,Go to bathroom
2020-11-02 12:30:00,2020-11-02 13:00:00,Cook
2020-11-02 13:00:00,2020-11-02 13:30:00,Eat
2020-11-02 14:30:00,2020-11-02 15:00:00,Go to bathroom
2020-11-02 15:00:00,2020-11-02 15:30:00,Cook
2020-11-02 15:30:00,2020-11-02 16:00:00,Eat
2020-11-02 18:00:00,2020-11-02 18:30:00,Go to bathroom
2020-11-02 19:00:00,2020-11-02 19:30:00,Drink
2020-11-02 23:30:00,2020-11-03 00:00:00,Sleep
2020-11-03 11:00:00,2020-11-03 11:30:00,Wake up
2020-11-03 12:00:00,2020-11-03 12:30:00,Go to bathroom
2020-11-03 12:30:00,2020-11-03 13:00:00,Cook
2020-11-03 13:00:00,2020-11-03 13:30:00,Eat
2020-11-03 14:30:00,2020-11-03 15:00:00,Go to bathroom
2020-11-03 15:00:00,2020-11-03 15:30:00,Cook
2020-11-03 15:30:00,2020-11-03 16:00:00,Go to bathroom
2020-11-03 16:00:00,2020-11-03 16:30:00,Eat
2020-11-03 16:30:00,2020-11-03 17:00:00,Drink
2020-11-03 18:30:00,2020-11-03 19:00:00,Go to bathroom
2020-11-03 19:00:00,2020-11-03 19:30:00,Drink
2020-11-03 20:30:00,2020-11-03 21:00:00,Drink
2020-11-03 22:00:00,2020-11-03 22:30:00,Drink
2020-11-03 22:30:00,2020-11-03 23:00:00,Sleep
2020-11-04 06:00:00,2020-11-04 06:30:00,Wake up
2020-11-04 12:00:00,2020-11-04 12:30:00,Drink
2020-11-04 12:30:00,2020-11-04 13:00:00,Cook
2020-11-04 13:00:00,2020-11-04 13:30:00,Eat
2020-11-04 14:30:00,2020-11-04 15:00:00,Go to bathroom
2020-11-04 15:00:00,2020-11-04 15:30:00,Cook
2020-11-04 15:30:00,2020-11-04 16:00:00,Eat
2020-11-04 16:30:00,2020-11-04 17:00:00,Drink
2020-11-04 18:00:00,2020-11-04 18:30:00,Take medicine
2020-11-04 20:00:00,2020-11-04 20:30:00,Drink
2020-11-04 22:00:00,2020-11-04 22:30:00,Drink
2020-11-04 23:00:00,2020-11-04 23:30:00,Go to bathroom
2020-11-04 23:30:00,2020-11-05 00:00:00,Sleep
2020-11-05 18:00:00,2020-11-05 18:30:00,Wake up
2020-11-05 18:30:00,2020-11-05 19:00:00,Drink
2020-11-05 22:30:00,2020-11-05 23:00:00,Sleep
2020-11-06 17:30:00,2020-11-06 18:00:00,Wake up
2020-11-06 18:30:00,2020-11-06 19:00:00,Drink
2020-11-06 23:30:00,2020-11-07 00:00:00,Sleep
2020-11-07 10:30:00,2020-11-07 11:00:00,Go to bathroom
2020-11-07 11:30:00,2020-11-07 12:00:00,Wake up
2020-11-07 12:00:00,2020-11-07 12:30:00,Go to bathroom
2020-11-07 12:30:00,2020-11-07 13:00:00,Cook
2020-11-07 13:00:00,2020-11-07 13:30:00,Eat
2020-11-07 14:30:00,2020-11-07 15:00:00,Eat
2020-11-07 16:30:00,2020-11-07 17:00:00,Cook
2020-11-07 17:00:00,2020-11-07 17:30:00,Go to bathroom
2020-11-07 17:30:00,2020-11-07 18:00:00,Eat
2020-11-07 21:00:00,2020-11-07 21:30:00,Drink
2020-11-07 21:30:00,2020-11-07 22:00:00,Go to bathroom
2020-11-07 23:00:00,2020-11-07 23:30:00,Drink
2020-11-07 23:30:00,2020-11-08 00:00:00,Sleep
2020-11-08 11:30:00,2020-11-08 12:00:00,Wake up
2020-11-08 12:00:00,2020-11-08 12:30:00,Eat
2020-11-08 13:00:00,2020-11-08 13:30:00,Go to bathroom
2020-11-08 18:00:00,2020-11-08 18:30:00,Eat
2020-11-08 19:00:00,2020-11-08 19:30:00,Eat
2020-11-08 21:30:00,2020-11-08 22:00:00,Drink
2020-11-08 22:00:00,2020-11-08 22:30:00,Sleep
2020-11-14 07:00:00,2020-11-14 07:30:00,Wake up
2020-11-14 07:00:00,2020-11-14 07:30:00,Drink
2020-11-14 10:30:00,2020-11-14 11:00:00,Drink
2020-11-14 13:30:00,2020-11-14 14:00:00,Go to bathroom
2020-11-14 18:00:00,2020-11-14 18:30:00,Eat
2020-11-14 19:30:00,2020-11-14 20:00:00,Go to bathroom
2020-11-14 23:00:00,2020-11-14 23:30:00,Go to bathroom
2020-11-14 23:30:00,2020-11-15 00:00:00,Sleep
2020-11-15 12:00:00,2020-11-15 12:30:00,Wake up
2020-11-15 17:30:00,2020-11-15 18:00:00,Eat
2020-11-15 18:30:00,2020-11-15 19:00:00,Drink
2020-11-15 19:30:00,2020-11-15 20:00:00,Drink
2020-11-15 21:00:00,2020-11-15 21:30:00,Eat
2020-11-15 22:30:00,2020-11-15 23:00:00,Sleep
2020-11-16 10:30:00,2020-11-16 11:00:00,Wake up
2020-11-16 11:00:00,2020-11-16 11:30:00,Go to bathroom
2020-11-16 11:30:00,2020-11-16 12:00:00,Go to bathroom
2020-11-16 12:00:00,2020-11-16 12:30:00,Drink
