start,end,labelName
2020-08-07 13:30:00,2020-08-07 14:00:00,Sleep
2020-08-07 13:30:00,2020-08-07 14:00:00,Eat
2020-08-07 13:30:00,2020-08-07 14:00:00,Eat
2020-08-07 13:30:00,2020-08-07 14:00:00,Eat
2020-08-07 13:30:00,2020-08-07 14:00:00,Eat
2020-08-07 20:00:00,2020-08-07 20:30:00,Take medicine
2020-08-07 22:30:00,2020-08-07 23:00:00,Sleep
2020-08-08 08:30:00,2020-08-08 09:00:00,Sleep
2020-08-10 06:00:00,2020-08-10 06:30:00,Sleep
2020-08-10 06:30:00,2020-08-10 07:00:00,Sleep
2020-08-10 06:30:00,2020-08-10 07:00:00,Sleep
2020-08-10 06:30:00,2020-08-10 07:00:00,Sleep
2020-08-10 07:00:00,2020-08-10 07:30:00,Sleep
2020-08-10 07:00:00,2020-08-10 07:30:00,Sleep
2020-08-10 07:00:00,2020-08-10 07:30:00,Sleep
2020-08-10 07:30:00,2020-08-10 08:00:00,Sleep
2020-08-10 11:00:00,2020-08-10 11:30:00,Eat
2020-08-10 11:00:00,2020-08-10 11:30:00,Eat
2020-08-10 11:00:00,2020-08-10 11:30:00,Sleep
2020-08-10 15:00:00,2020-08-10 15:30:00,Sleep
2020-08-10 15:30:00,2020-08-10 16:00:00,Sleep
2020-08-10 15:30:00,2020-08-10 16:00:00,Sleep
2020-08-10 17:30:00,2020-08-10 18:00:00,Take medicine
2020-08-10 17:30:00,2020-08-10 18:00:00,Sleep
2020-08-10 17:30:00,2020-08-10 18:00:00,Sleep
2020-08-10 18:00:00,2020-08-10 18:30:00,Sleep
2020-08-11 23:00:00,2020-08-11 23:30:00,Sleep
2020-08-12 08:00:00,2020-08-12 08:30:00,Sleep
2020-08-12 08:00:00,2020-08-12 08:30:00,Sleep
2020-08-12 09:00:00,2020-08-12 09:30:00,Sleep
2020-08-12 09:00:00,2020-08-12 09:30:00,Sleep
2020-08-12 10:00:00,2020-08-12 10:30:00,Sleep
2020-08-12 10:00:00,2020-08-12 10:30:00,Sleep
2020-08-12 10:00:00,2020-08-12 10:30:00,Wake up
2020-08-12 10:30:00,2020-08-12 11:00:00,Take medicine
2020-08-12 10:30:00,2020-08-12 11:00:00,Sleep
2020-08-12 10:30:00,2020-08-12 11:00:00,Sleep
2020-08-12 11:00:00,2020-08-12 11:30:00,Sleep
2020-08-12 11:00:00,2020-08-12 11:30:00,Sleep
2020-08-12 11:00:00,2020-08-12 11:30:00,Take medicine
2020-08-12 12:00:00,2020-08-12 12:30:00,Take medicine
2020-08-12 12:00:00,2020-08-12 12:30:00,Take medicine
2020-08-12 12:30:00,2020-08-12 13:00:00,Sleep
2020-08-12 13:00:00,2020-08-12 13:30:00,Take medicine
2020-08-12 13:30:00,2020-08-12 14:00:00,Take medicine
