start,end,labelName
2020-08-25 21:30:00,2020-08-25 22:00:00,Go to bathroom
2020-08-27 11:30:00,2020-08-27 12:00:00,Cook
2020-08-27 12:30:00,2020-08-27 13:00:00,Go to bathroom
2020-08-27 14:30:00,2020-08-27 15:00:00,Cook
2020-08-27 15:30:00,2020-08-27 16:00:00,Go to bathroom
2020-08-27 17:00:00,2020-08-27 17:30:00,Go to bathroom
2020-08-27 17:30:00,2020-08-27 18:00:00,Cook
2020-08-27 18:30:00,2020-08-27 19:00:00,Cook
2020-08-27 19:00:00,2020-08-27 19:30:00,Cook
2020-08-27 19:30:00,2020-08-27 20:00:00,Cook
2020-08-27 20:00:00,2020-08-27 20:30:00,Cook
2020-08-28 08:30:00,2020-08-28 09:00:00,Go to bathroom
2020-08-28 09:30:00,2020-08-28 10:00:00,Cook
2020-08-28 11:00:00,2020-08-28 11:30:00,Cook
2020-08-28 12:00:00,2020-08-28 12:30:00,Eat
2020-08-28 13:00:00,2020-08-28 13:30:00,Go to bathroom
2020-08-28 13:30:00,2020-08-28 14:00:00,Cook
2020-08-28 15:30:00,2020-08-28 16:00:00,Go to bathroom
2020-08-29 06:30:00,2020-08-29 07:00:00,Go to bathroom
2020-08-29 10:30:00,2020-08-29 11:00:00,Cook
2020-08-29 11:00:00,2020-08-29 11:30:00,Cook
2020-08-29 11:30:00,2020-08-29 12:00:00,Cook
2020-08-29 12:00:00,2020-08-29 12:30:00,Eat
2020-08-29 13:00:00,2020-08-29 13:30:00,Cook
2020-08-29 13:30:00,2020-08-29 14:00:00,Cook
2020-08-29 15:30:00,2020-08-29 16:00:00,Go to bathroom
2020-08-29 16:00:00,2020-08-29 16:30:00,Go to bathroom
2020-08-29 18:00:00,2020-08-29 18:30:00,Cook
2020-08-29 18:30:00,2020-08-29 19:00:00,Cook
2020-08-29 20:00:00,2020-08-29 20:30:00,Go to bathroom
2020-08-30 09:00:00,2020-08-30 09:30:00,Go to bathroom
2020-08-30 17:00:00,2020-08-30 17:30:00,Cook
2020-08-30 17:30:00,2020-08-30 18:00:00,Go to bathroom
2020-08-30 18:30:00,2020-08-30 19:00:00,Cook
2020-08-30 19:00:00,2020-08-30 19:30:00,Cook
2020-08-30 20:00:00,2020-08-30 20:30:00,Cook
2020-08-31 10:00:00,2020-08-31 10:30:00,Cook
2020-08-31 11:00:00,2020-08-31 11:30:00,Cook
2020-08-31 12:30:00,2020-08-31 13:00:00,Cook
2020-08-31 13:30:00,2020-08-31 14:00:00,Go to bathroom
2020-08-31 14:30:00,2020-08-31 15:00:00,Cook
2020-08-31 15:00:00,2020-08-31 15:30:00,Cook
2020-08-31 17:00:00,2020-08-31 17:30:00,Cook
2020-08-31 18:30:00,2020-08-31 19:00:00,Cook
2020-08-31 21:00:00,2020-08-31 21:30:00,Cook
2020-08-31 21:30:00,2020-08-31 22:00:00,Cook
2020-09-11 16:30:00,2020-09-11 17:00:00,Cook
2020-09-11 18:00:00,2020-09-11 18:30:00,Clean
2020-09-11 19:00:00,2020-09-11 19:30:00,Go to bathroom
2020-09-12 12:30:00,2020-09-12 13:00:00,Go to bathroom
2020-09-12 14:00:00,2020-09-12 14:30:00,Cook
2020-09-12 14:30:00,2020-09-12 15:00:00,Cook
2020-09-12 15:30:00,2020-09-12 16:00:00,Cook
2020-09-12 17:30:00,2020-09-12 18:00:00,Cook
2020-09-12 18:00:00,2020-09-12 18:30:00,Cook
2020-09-13 08:00:00,2020-09-13 08:30:00,Clean
2020-09-13 12:30:00,2020-09-13 13:00:00,Cook
2020-09-13 15:00:00,2020-09-13 15:30:00,Cook
2020-09-13 16:30:00,2020-09-13 17:00:00,Cook
2020-09-13 17:00:00,2020-09-13 17:30:00,Cook
2020-09-18 10:00:00,2020-09-18 10:30:00,Go to bathroom
2020-09-18 11:30:00,2020-09-18 12:00:00,Cook
2020-09-18 12:30:00,2020-09-18 13:00:00,Clean
2020-09-18 15:00:00,2020-09-18 15:30:00,Cook
2020-09-18 16:00:00,2020-09-18 16:30:00,Cook
2020-09-18 17:30:00,2020-09-18 18:00:00,Eat
2020-09-18 18:00:00,2020-09-18 18:30:00,Go to bathroom
2020-09-19 11:30:00,2020-09-19 12:00:00,Cook
2020-09-19 16:00:00,2020-09-19 16:30:00,Cook
2020-09-19 16:30:00,2020-09-19 17:00:00,Go to bathroom
2020-09-19 17:00:00,2020-09-19 17:30:00,Take medicine
2020-09-19 18:30:00,2020-09-19 19:00:00,Cook
2020-09-19 19:30:00,2020-09-19 20:00:00,Clean
2020-09-19 20:00:00,2020-09-19 20:30:00,Go to bathroom
2020-09-20 07:30:00,2020-09-20 08:00:00,Go to bathroom
2020-09-20 08:00:00,2020-09-20 08:30:00,Cook
2020-09-20 08:30:00,2020-09-20 09:00:00,Cook
2020-09-20 10:00:00,2020-09-20 10:30:00,Cook
2020-09-20 14:00:00,2020-09-20 14:30:00,Go to bathroom
2020-09-20 16:00:00,2020-09-20 16:30:00,Cook
2020-09-20 16:30:00,2020-09-20 17:00:00,Eat
2020-09-20 17:00:00,2020-09-20 17:30:00,Cook
2020-09-20 17:30:00,2020-09-20 18:00:00,Take medicine
2020-09-21 14:30:00,2020-09-21 15:00:00,Cook
2020-09-21 17:30:00,2020-09-21 18:00:00,Cook
2020-09-21 18:00:00,2020-09-21 18:30:00,Go to bathroom
2020-09-21 18:30:00,2020-09-21 19:00:00,Go to bathroom
2020-09-22 08:00:00,2020-09-22 08:30:00,Cook
2020-09-22 08:30:00,2020-09-22 09:00:00,Go to bathroom
2020-09-22 09:00:00,2020-09-22 09:30:00,Go to bathroom
2020-09-22 11:00:00,2020-09-22 11:30:00,Cook
2020-09-22 11:30:00,2020-09-22 12:00:00,Cook
2020-09-22 12:00:00,2020-09-22 12:30:00,Cook
2020-09-22 13:00:00,2020-09-22 13:30:00,Go to bathroom
2020-09-22 14:00:00,2020-09-22 14:30:00,Go to bathroom
2020-09-22 16:00:00,2020-09-22 16:30:00,Cook
2020-09-22 17:00:00,2020-09-22 17:30:00,Eat
2020-09-22 18:00:00,2020-09-22 18:30:00,Clean
2020-09-22 19:00:00,2020-09-22 19:30:00,Go to bathroom
2020-09-23 06:30:00,2020-09-23 07:00:00,Cook
2020-09-23 08:00:00,2020-09-23 08:30:00,Go to bathroom
2020-09-23 08:30:00,2020-09-23 09:00:00,Cook
2020-09-23 09:00:00,2020-09-23 09:30:00,Go to bathroom
2020-09-23 09:30:00,2020-09-23 10:00:00,Cook
2020-09-23 10:30:00,2020-09-23 11:00:00,Eat
2020-09-23 12:00:00,2020-09-23 12:30:00,Go to bathroom
2020-09-23 12:30:00,2020-09-23 13:00:00,Go to bathroom
2020-09-23 13:00:00,2020-09-23 13:30:00,Go to bathroom
2020-09-23 14:00:00,2020-09-23 14:30:00,Go to bathroom
2020-09-23 14:30:00,2020-09-23 15:00:00,Cook
2020-09-23 16:00:00,2020-09-23 16:30:00,Cook
2020-09-23 16:30:00,2020-09-23 17:00:00,Cook
2020-09-23 19:00:00,2020-09-23 19:30:00,Cook
2020-09-24 09:30:00,2020-09-24 10:00:00,Cook
2020-09-24 11:30:00,2020-09-24 12:00:00,Cook
2020-09-24 14:00:00,2020-09-24 14:30:00,Cook
2020-09-24 15:30:00,2020-09-24 16:00:00,Go to bathroom
2020-09-24 16:00:00,2020-09-24 16:30:00,Cook
2020-09-24 17:00:00,2020-09-24 17:30:00,Cook
2020-09-25 08:00:00,2020-09-25 08:30:00,Cook
2020-09-25 09:30:00,2020-09-25 10:00:00,Cook
2020-09-25 13:00:00,2020-09-25 13:30:00,Cook
2020-09-25 14:00:00,2020-09-25 14:30:00,Cook
2020-09-25 14:30:00,2020-09-25 15:00:00,Cook
2020-09-25 15:00:00,2020-09-25 15:30:00,Go to bathroom
2020-09-25 16:00:00,2020-09-25 16:30:00,Cook
2020-09-25 17:30:00,2020-09-25 18:00:00,Go to bathroom
2020-09-25 18:00:00,2020-09-25 18:30:00,Eat
2020-09-25 19:00:00,2020-09-25 19:30:00,Cook
2020-09-26 08:30:00,2020-09-26 09:00:00,Cook
2020-09-26 11:00:00,2020-09-26 11:30:00,Cook
2020-09-26 13:00:00,2020-09-26 13:30:00,Cook
2020-09-26 14:00:00,2020-09-26 14:30:00,Cook
2020-09-26 16:30:00,2020-09-26 17:00:00,Cook
2020-09-27 07:30:00,2020-09-27 08:00:00,Cook
2020-09-27 08:00:00,2020-09-27 08:30:00,Clean
2020-09-27 08:30:00,2020-09-27 09:00:00,Cook
2020-09-27 09:30:00,2020-09-27 10:00:00,Cook
2020-09-27 12:30:00,2020-09-27 13:00:00,Cook
2020-09-27 18:30:00,2020-09-27 19:00:00,Cook
2020-09-27 19:30:00,2020-09-27 20:00:00,Cook
2020-09-27 21:00:00,2020-09-27 21:30:00,Cook
2020-09-27 22:30:00,2020-09-27 23:00:00,Cook
2020-09-28 07:30:00,2020-09-28 08:00:00,Cook
2020-09-28 10:30:00,2020-09-28 11:00:00,Cook
2020-09-28 11:30:00,2020-09-28 12:00:00,Cook
2020-09-28 12:00:00,2020-09-28 12:30:00,Cook
2020-09-28 14:30:00,2020-09-28 15:00:00,Cook
2020-09-28 17:00:00,2020-09-28 17:30:00,Cook
2020-09-28 18:00:00,2020-09-28 18:30:00,Go to bathroom
2020-09-28 19:00:00,2020-09-28 19:30:00,Cook
2020-09-28 19:30:00,2020-09-28 20:00:00,Cook
2020-09-28 21:30:00,2020-09-28 22:00:00,Cook
2020-09-29 09:30:00,2020-09-29 10:00:00,Cook
2020-09-29 11:30:00,2020-09-29 12:00:00,Cook
2020-09-29 15:00:00,2020-09-29 15:30:00,Cook
2020-09-29 16:30:00,2020-09-29 17:00:00,Cook
2020-09-29 17:30:00,2020-09-29 18:00:00,Go to bathroom
2020-09-29 18:30:00,2020-09-29 19:00:00,Clean
2020-09-30 10:00:00,2020-09-30 10:30:00,Cook
2020-09-30 12:00:00,2020-09-30 12:30:00,Cook
2020-09-30 13:00:00,2020-09-30 13:30:00,Cook
2020-09-30 14:30:00,2020-09-30 15:00:00,Cook
2020-09-30 16:30:00,2020-09-30 17:00:00,Go to bathroom
2020-09-30 18:00:00,2020-09-30 18:30:00,Cook
2020-09-30 19:00:00,2020-09-30 19:30:00,Cook
2020-09-30 19:30:00,2020-09-30 20:00:00,Go to bathroom
2020-10-01 07:00:00,2020-10-01 07:30:00,Take shower
2020-10-01 07:30:00,2020-10-01 08:00:00,Go to bathroom
2020-10-01 08:00:00,2020-10-01 08:30:00,Cook
2020-10-01 09:00:00,2020-10-01 09:30:00,Eat
2020-10-01 09:30:00,2020-10-01 10:00:00,Cook
2020-10-01 10:30:00,2020-10-01 11:00:00,Cook
2020-10-01 11:30:00,2020-10-01 12:00:00,Cook
2020-10-01 12:00:00,2020-10-01 12:30:00,Cook
2020-10-01 13:00:00,2020-10-01 13:30:00,Eat
2020-10-01 14:00:00,2020-10-01 14:30:00,Cook
2020-10-01 15:00:00,2020-10-01 15:30:00,Cook
2020-10-01 16:30:00,2020-10-01 17:00:00,Cook
2020-10-01 17:30:00,2020-10-01 18:00:00,Clean
2020-10-01 19:00:00,2020-10-01 19:30:00,Cook
2020-10-01 22:00:00,2020-10-01 22:30:00,Cook
2020-10-02 16:30:00,2020-10-02 17:00:00,Cook
2020-10-02 17:00:00,2020-10-02 17:30:00,Eat
2020-10-02 18:30:00,2020-10-02 19:00:00,Clean
2020-10-02 19:00:00,2020-10-02 19:30:00,Go to bathroom
2020-10-03 10:30:00,2020-10-03 11:00:00,Cook
2020-10-03 11:00:00,2020-10-03 11:30:00,Clean
2020-10-03 13:00:00,2020-10-03 13:30:00,Cook
2020-10-03 13:30:00,2020-10-03 14:00:00,Eat
2020-10-03 14:00:00,2020-10-03 14:30:00,Cook
2020-10-03 17:00:00,2020-10-03 17:30:00,Cook
2020-10-03 17:30:00,2020-10-03 18:00:00,Cook
2020-10-03 18:30:00,2020-10-03 19:00:00,Eat
2020-10-03 19:00:00,2020-10-03 19:30:00,Eat
2020-10-03 22:00:00,2020-10-03 22:30:00,Cook
2020-10-04 10:30:00,2020-10-04 11:00:00,Cook
2020-10-04 11:00:00,2020-10-04 11:30:00,Cook
2020-10-04 11:30:00,2020-10-04 12:00:00,Cook
2020-10-04 12:30:00,2020-10-04 13:00:00,Cook
2020-10-04 14:30:00,2020-10-04 15:00:00,Cook
2020-10-04 15:00:00,2020-10-04 15:30:00,Eat
2020-10-04 19:00:00,2020-10-04 19:30:00,Cook
2020-10-04 20:00:00,2020-10-04 20:30:00,Cook
2020-10-05 10:00:00,2020-10-05 10:30:00,Cook
2020-10-05 10:30:00,2020-10-05 11:00:00,Go to bathroom
2020-10-05 11:00:00,2020-10-05 11:30:00,Go to bathroom
2020-10-05 11:30:00,2020-10-05 12:00:00,Cook
2020-10-05 12:00:00,2020-10-05 12:30:00,Go to bathroom
2020-10-05 13:00:00,2020-10-05 13:30:00,Eat
2020-10-05 15:00:00,2020-10-05 15:30:00,Cook
2020-10-05 21:00:00,2020-10-05 21:30:00,Cook
2020-10-06 11:30:00,2020-10-06 12:00:00,Cook
2020-10-06 13:00:00,2020-10-06 13:30:00,Go to bathroom
2020-10-06 13:30:00,2020-10-06 14:00:00,Eat
2020-10-06 14:00:00,2020-10-06 14:30:00,Cook
2020-10-06 14:30:00,2020-10-06 15:00:00,Cook
2020-10-06 16:30:00,2020-10-06 17:00:00,Cook
2020-10-06 18:30:00,2020-10-06 19:00:00,Cook
2020-10-07 10:30:00,2020-10-07 11:00:00,Cook
2020-10-07 14:30:00,2020-10-07 15:00:00,Cook
2020-10-07 15:00:00,2020-10-07 15:30:00,Cook
2020-10-07 15:30:00,2020-10-07 16:00:00,Cook
2020-10-07 16:30:00,2020-10-07 17:00:00,Take shower
2020-10-08 09:00:00,2020-10-08 09:30:00,Cook
2020-10-08 10:00:00,2020-10-08 10:30:00,Eat
2020-10-08 10:30:00,2020-10-08 11:00:00,Go to bathroom
2020-10-08 11:30:00,2020-10-08 12:00:00,Cook
2020-10-08 20:00:00,2020-10-08 20:30:00,Cook
2020-10-09 06:30:00,2020-10-09 07:00:00,Cook
2020-10-09 07:00:00,2020-10-09 07:30:00,Eat
2020-10-09 08:30:00,2020-10-09 09:00:00,Cook
2020-10-09 14:00:00,2020-10-09 14:30:00,Cook
2020-10-09 15:00:00,2020-10-09 15:30:00,Cook
2020-10-09 15:30:00,2020-10-09 16:00:00,Cook
2020-10-09 16:30:00,2020-10-09 17:00:00,Cook
2020-10-09 18:00:00,2020-10-09 18:30:00,Go to bathroom
2020-10-09 21:00:00,2020-10-09 21:30:00,Eat
2020-10-10 09:30:00,2020-10-10 10:00:00,Eat
2020-10-10 19:00:00,2020-10-10 19:30:00,Take shower
2020-10-11 11:30:00,2020-10-11 12:00:00,Cook
2020-10-11 12:00:00,2020-10-11 12:30:00,Eat
2020-10-11 13:00:00,2020-10-11 13:30:00,Cook
2020-10-11 16:00:00,2020-10-11 16:30:00,Cook
2020-10-11 17:30:00,2020-10-11 18:00:00,Cook
2020-10-11 18:30:00,2020-10-11 19:00:00,Go to bathroom
2020-10-11 19:30:00,2020-10-11 20:00:00,Eat
2020-10-11 20:30:00,2020-10-11 21:00:00,Go to bathroom
2020-10-12 11:30:00,2020-10-12 12:00:00,Go to bathroom
2020-10-12 14:00:00,2020-10-12 14:30:00,Cook
2020-10-12 15:30:00,2020-10-12 16:00:00,Cook
2020-10-12 17:00:00,2020-10-12 17:30:00,Cook
2020-10-12 18:00:00,2020-10-12 18:30:00,Go to bathroom
2020-10-12 18:30:00,2020-10-12 19:00:00,Go to bathroom
2020-10-12 20:00:00,2020-10-12 20:30:00,Eat
2020-10-13 11:00:00,2020-10-13 11:30:00,Cook
2020-10-13 11:30:00,2020-10-13 12:00:00,Go to bathroom
2020-10-13 14:00:00,2020-10-13 14:30:00,Go to bathroom
2020-10-13 15:00:00,2020-10-13 15:30:00,Eat
2020-10-13 15:30:00,2020-10-13 16:00:00,Go to bathroom
2020-10-13 16:30:00,2020-10-13 17:00:00,Cook
2020-10-13 17:30:00,2020-10-13 18:00:00,Eat
2020-10-14 11:00:00,2020-10-14 11:30:00,Go to bathroom
2020-10-14 12:00:00,2020-10-14 12:30:00,Go to bathroom
2020-10-14 12:30:00,2020-10-14 13:00:00,Cook
2020-10-14 13:00:00,2020-10-14 13:30:00,Clean
2020-10-14 14:30:00,2020-10-14 15:00:00,Cook
2020-10-14 16:00:00,2020-10-14 16:30:00,Eat
2020-10-14 17:30:00,2020-10-14 18:00:00,Clean
2020-10-14 18:00:00,2020-10-14 18:30:00,Clean
2020-10-15 11:30:00,2020-10-15 12:00:00,Cook
2020-10-15 12:30:00,2020-10-15 13:00:00,Clean
2020-10-15 13:30:00,2020-10-15 14:00:00,Eat
2020-10-16 09:30:00,2020-10-16 10:00:00,Cook
2020-10-16 10:00:00,2020-10-16 10:30:00,Cook
2020-10-16 10:30:00,2020-10-16 11:00:00,Eat
2020-10-16 11:00:00,2020-10-16 11:30:00,Cook
2020-10-16 12:30:00,2020-10-16 13:00:00,Clean
2020-10-16 20:30:00,2020-10-16 21:00:00,Go to bathroom
2020-10-17 09:30:00,2020-10-17 10:00:00,Cook
2020-10-17 10:00:00,2020-10-17 10:30:00,Cook
2020-10-17 14:00:00,2020-10-17 14:30:00,Cook
2020-10-17 15:00:00,2020-10-17 15:30:00,Go to bathroom
2020-10-17 15:30:00,2020-10-17 16:00:00,Cook
2020-10-17 16:00:00,2020-10-17 16:30:00,Take shower
2020-10-17 16:30:00,2020-10-17 17:00:00,Cook
2020-10-17 17:30:00,2020-10-17 18:00:00,Eat
2020-10-17 18:00:00,2020-10-17 18:30:00,Go to bathroom
2020-10-17 19:00:00,2020-10-17 19:30:00,Eat
2020-10-19 07:30:00,2020-10-19 08:00:00,Cook
2020-10-19 08:00:00,2020-10-19 08:30:00,Clean
2020-10-19 08:30:00,2020-10-19 09:00:00,Eat
2020-10-19 09:00:00,2020-10-19 09:30:00,Cook
2020-10-19 09:30:00,2020-10-19 10:00:00,Cook
2020-10-19 10:00:00,2020-10-19 10:30:00,Cook
2020-10-19 10:30:00,2020-10-19 11:00:00,Cook
2020-10-19 11:00:00,2020-10-19 11:30:00,Cook
2020-10-19 13:00:00,2020-10-19 13:30:00,Eat
2020-10-19 14:30:00,2020-10-19 15:00:00,Cook
2020-10-19 16:00:00,2020-10-19 16:30:00,Cook
2020-10-19 16:30:00,2020-10-19 17:00:00,Go to bathroom
2020-10-20 10:00:00,2020-10-20 10:30:00,Cook
2020-10-20 10:30:00,2020-10-20 11:00:00,Cook
2020-10-20 11:00:00,2020-10-20 11:30:00,Cook
2020-10-20 13:00:00,2020-10-20 13:30:00,Cook
2020-10-20 13:30:00,2020-10-20 14:00:00,Go to bathroom
2020-10-20 14:00:00,2020-10-20 14:30:00,Cook
2020-10-20 14:30:00,2020-10-20 15:00:00,Take shower
2020-10-20 15:00:00,2020-10-20 15:30:00,Eat
2020-10-20 16:30:00,2020-10-20 17:00:00,Cook
2020-10-20 17:30:00,2020-10-20 18:00:00,Cook
2020-10-22 14:30:00,2020-10-22 15:00:00,Cook
2020-10-22 16:00:00,2020-10-22 16:30:00,Cook
2020-10-22 17:00:00,2020-10-22 17:30:00,Eat
2020-10-22 18:00:00,2020-10-22 18:30:00,Clean
2020-10-22 18:30:00,2020-10-22 19:00:00,Take shower
2020-10-23 12:00:00,2020-10-23 12:30:00,Clean
2020-10-23 13:30:00,2020-10-23 14:00:00,Eat
2020-10-23 16:30:00,2020-10-23 17:00:00,Cook
2020-10-23 17:30:00,2020-10-23 18:00:00,Eat
2020-10-24 09:00:00,2020-10-24 09:30:00,Drink
2020-10-24 10:00:00,2020-10-24 10:30:00,Cook
2020-10-24 11:00:00,2020-10-24 11:30:00,Eat
2020-10-24 11:30:00,2020-10-24 12:00:00,Eat
2020-10-24 13:00:00,2020-10-24 13:30:00,Cook
2020-10-24 14:00:00,2020-10-24 14:30:00,Go to bathroom
2020-10-24 14:30:00,2020-10-24 15:00:00,Eat
2020-10-24 15:30:00,2020-10-24 16:00:00,Cook
2020-10-24 16:00:00,2020-10-24 16:30:00,Go to bathroom
2020-10-24 16:30:00,2020-10-24 17:00:00,Cook
2020-10-24 17:00:00,2020-10-24 17:30:00,Eat
2020-10-24 17:30:00,2020-10-24 18:00:00,Eat
2020-10-25 14:00:00,2020-10-25 14:30:00,Eat
2020-10-25 18:30:00,2020-10-25 19:00:00,Go to bathroom
2020-10-26 09:00:00,2020-10-26 09:30:00,Cook
2020-10-26 10:00:00,2020-10-26 10:30:00,Go to bathroom
2020-10-26 10:30:00,2020-10-26 11:00:00,Cook
2020-10-26 13:00:00,2020-10-26 13:30:00,Cook
2020-10-26 13:30:00,2020-10-26 14:00:00,Cook
2020-10-26 14:00:00,2020-10-26 14:30:00,Eat
2020-10-26 14:30:00,2020-10-26 15:00:00,Eat
2020-10-26 16:30:00,2020-10-26 17:00:00,Cook
2020-10-26 18:30:00,2020-10-26 19:00:00,Clean
2020-10-27 08:30:00,2020-10-27 09:00:00,Eat
2020-10-27 09:30:00,2020-10-27 10:00:00,Cook
2020-10-27 10:00:00,2020-10-27 10:30:00,Cook
2020-10-27 11:30:00,2020-10-27 12:00:00,Cook
2020-10-27 12:00:00,2020-10-27 12:30:00,Cook
2020-10-27 13:30:00,2020-10-27 14:00:00,Go to bathroom
2020-10-27 14:00:00,2020-10-27 14:30:00,Cook
2020-10-27 14:30:00,2020-10-27 15:00:00,Eat
2020-10-27 16:30:00,2020-10-27 17:00:00,Cook
2020-10-28 11:30:00,2020-10-28 12:00:00,Cook
2020-10-28 15:00:00,2020-10-28 15:30:00,Cook
2020-10-29 18:00:00,2020-10-29 18:30:00,Eat
2020-10-31 09:00:00,2020-10-31 09:30:00,Cook
2020-10-31 11:00:00,2020-10-31 11:30:00,Eat
2020-10-31 12:00:00,2020-10-31 12:30:00,Cook
2020-10-31 12:30:00,2020-10-31 13:00:00,Clean
2020-10-31 13:00:00,2020-10-31 13:30:00,Cook
2020-10-31 13:30:00,2020-10-31 14:00:00,Cook
2020-10-31 14:00:00,2020-10-31 14:30:00,Cook
2020-10-31 16:00:00,2020-10-31 16:30:00,Go to bathroom
2020-10-31 21:30:00,2020-10-31 22:00:00,Eat
2020-11-02 13:30:00,2020-11-02 14:00:00,Cook
2020-11-02 14:00:00,2020-11-02 14:30:00,Cook
2020-11-02 14:30:00,2020-11-02 15:00:00,Go to bathroom
2020-11-02 16:30:00,2020-11-02 17:00:00,Eat
2020-11-02 18:00:00,2020-11-02 18:30:00,Clean
2020-11-02 19:30:00,2020-11-02 20:00:00,Cook
2020-11-02 20:30:00,2020-11-02 21:00:00,Go to bathroom
2020-11-03 10:00:00,2020-11-03 10:30:00,Cook
2020-11-03 10:30:00,2020-11-03 11:00:00,Take medicine
2020-11-03 11:00:00,2020-11-03 11:30:00,Go to bathroom
2020-11-03 12:30:00,2020-11-03 13:00:00,Cook
2020-11-03 16:30:00,2020-11-03 17:00:00,Cook
2020-11-03 17:30:00,2020-11-03 18:00:00,Eat
2020-11-04 11:30:00,2020-11-04 12:00:00,Eat
2020-11-04 15:30:00,2020-11-04 16:00:00,Cook
2020-11-04 16:30:00,2020-11-04 17:00:00,Take shower
2020-11-04 18:00:00,2020-11-04 18:30:00,Go to bathroom
2020-11-04 18:30:00,2020-11-04 19:00:00,Clean
2020-11-05 17:30:00,2020-11-05 18:00:00,Eat
2020-11-05 18:30:00,2020-11-05 19:00:00,Clean
2020-11-06 14:30:00,2020-11-06 15:00:00,Cook
2020-11-06 15:00:00,2020-11-06 15:30:00,Eat
2020-11-06 16:00:00,2020-11-06 16:30:00,Eat
2020-11-07 11:00:00,2020-11-07 11:30:00,Cook
2020-11-07 11:30:00,2020-11-07 12:00:00,Cook
2020-11-07 12:30:00,2020-11-07 13:00:00,Cook
2020-11-07 13:00:00,2020-11-07 13:30:00,Cook
2020-11-07 15:00:00,2020-11-07 15:30:00,Cook
2020-11-07 17:00:00,2020-11-07 17:30:00,Cook
2020-11-07 18:00:00,2020-11-07 18:30:00,Take shower
2020-11-08 16:30:00,2020-11-08 17:00:00,Eat
2020-11-08 17:30:00,2020-11-08 18:00:00,Take shower
2020-11-08 19:00:00,2020-11-08 19:30:00,Clean
2020-11-08 19:30:00,2020-11-08 20:00:00,Cook
2020-11-08 20:30:00,2020-11-08 21:00:00,Cook
2020-11-08 22:00:00,2020-11-08 22:30:00,Eat
2020-11-09 18:00:00,2020-11-09 18:30:00,Clean
2020-11-09 18:30:00,2020-11-09 19:00:00,Go to bathroom
2020-11-16 09:00:00,2020-11-16 09:30:00,Cook
2020-11-16 10:00:00,2020-11-16 10:30:00,Clean
2020-11-16 12:00:00,2020-11-16 12:30:00,Clean
2020-11-16 12:30:00,2020-11-16 13:00:00,Cook
2020-11-16 15:00:00,2020-11-16 15:30:00,Cook
